0.00, 30.30, 0.00, 16.30, 0, 4, 0, 265, 1, 107, 108, 146, 1.04, -0.05, -0.20, 18.50, 18.59, 18.34, 18.41, 18.37, 18.59, 18.69, 18.84, 18.97, 18.78, 18.47, 18.44, 18.34, 18.50, 18.28, 18.56, 1
0.00, 30.30, 0.00, 16.30, 0, 4, -1, 264, 1, 108, 108, 146, 1.03, -0.04, -0.21, 18.50, 18.59, 18.47, 18.37, 18.78, 18.37, 18.59, 18.87, 19.00, 18.78, 18.47, 18.50, 18.47, 18.69, 18.25, 18.41, 1
0.00, 30.30, 0.00, 16.30, 6, 10, 0, 264, 1, 107, 108, 147, 1.03, -0.04, -0.21, 18.56, 18.72, 18.28, 18.25, 18.44, 18.37, 18.34, 18.97, 18.94, 18.69, 18.34, 18.28, 18.28, 18.53, 18.44, 18.44, 1
0.00, 30.30, 0.00, 16.30, -7, 3, 0, 264, 1, 107, 108, 146, 1.03, -0.05, -0.22, 18.34, 18.56, 18.41, 18.34, 18.37, 18.37, 18.56, 18.84, 18.94, 18.56, 18.37, 18.34, 18.28, 18.44, 18.50, 18.37, 1
0.00, 30.30, 0.00, 16.30, 0, 3, 0, 264, 1, 107, 109, 146, 1.03, -0.04, -0.22, 18.34, 18.56, 18.25, 18.25, 18.50, 18.34, 18.41, 18.91, 18.87, 18.66, 18.22, 18.34, 18.44, 18.37, 18.25, 18.41, 1
0.00, 30.30, 0.00, 16.30, 2, 5, 0, 264, 1, 108, 108, 146, 1.04, -0.04, -0.21, 18.50, 18.56, 18.16, 18.12, 18.34, 18.47, 18.66, 18.81, 18.94, 18.59, 18.37, 18.28, 18.22, 18.31, 18.53, 18.37, 1
0.00, 30.30, 0.00, 16.30, -1, 4, 1, 265, 1, 107, 108, 146, 1.03, -0.05, -0.21, 18.47, 18.34, 18.28, 18.25, 18.37, 18.34, 18.44, 18.75, 18.87, 18.59, 18.19, 18.31, 18.31, 18.28, 18.34, 18.34, 1
0.00, 30.30, 0.00, 16.30, 0, 4, 0, 265, 1, 107, 109, 146, 1.03, -0.04, -0.21, 18.22, 18.28, 18.16, 18.16, 18.31, 18.59, 18.31, 18.97, 18.78, 18.56, 18.37, 18.34, 18.09, 18.37, 18.12, 18.34, 1
0.00, 30.30, 0.00, 16.30, 14, 18, 273, 538, 1, 82, 87, 133, 1.03, -0.05, -0.21, 18.09, 18.25, 17.97, 18.12, 18.16, 18.22, 18.37, 18.75, 18.47, 18.47, 18.16, 18.03, 18.22, 18.25, 18.00, 18.34, 2
0.00, 30.30, 0.00, 16.30, -6, 12, 258, 796, 1, 84, 88, 132, 1.01, -0.06, -0.23, 18.12, 18.53, 18.19, 18.12, 18.28, 18.37, 18.44, 18.72, 18.69, 18.47, 18.41, 18.25, 18.09, 18.34, 18.22, 18.31, 2
