45.90, 24.90, 7, 450, 1, 0, 193, 184, 196, 1.04, -0.03, -0.14, 24.00, 24.00, 24.00, 24.25, 24.25, 24.00, 24.50, 24.75, 23.50, 24.25, 23.75, 24.00, 24.25, 24.25, 23.75, 24.50, 24.25, 24.00, 24.00, 24.75, 24.00, 24.50, 24.50, 24.75, 24.25, 24.50, 24.25, 24.50, 24.75, 25.00, 24.75, 25.00, 24.00, 24.00, 23.75, 24.50, 24.50, 24.50, 26.75, 28.25, 24.00, 24.00, 24.75, 24.25, 24.50, 24.75, 25.75, 25.25, 24.50, 24.50, 24.00, 24.00, 25.50, 24.75, 24.50, 25.00, 24.50, 24.50, 24.25, 24.75, 25.25, 25.00, 25.25, 25.25, 1
45.90, 24.90, 7, 457, 1, 0, 193, 184, 196, 1.05, -0.02, -0.14, 23.75, 24.00, 24.00, 23.75, 24.25, 23.75, 24.50, 24.50, 23.75, 24.50, 24.00, 24.25, 23.75, 24.00, 24.00, 24.50, 24.50, 24.50, 24.00, 24.25, 24.00, 24.00, 24.25, 24.50, 23.25, 24.50, 24.25, 24.25, 24.75, 25.00, 24.75, 25.25, 24.25, 24.00, 24.00, 24.25, 24.50, 24.25, 26.25, 27.75, 24.25, 24.00, 24.25, 24.25, 24.75, 24.75, 25.25, 25.25, 24.75, 24.50, 24.25, 24.50, 25.00, 24.75, 24.75, 25.00, 24.00, 23.50, 24.50, 24.75, 25.00, 24.50, 25.25, 25.25, 1
45.90, 24.90, 7, 445, 1, 0, 193, 183, 196, 1.04, -0.03, -0.14, 24.00, 24.25, 24.00, 24.00, 24.25, 24.00, 24.50, 24.75, 23.50, 24.00, 23.75, 24.00, 24.50, 24.00, 24.25, 24.00, 23.75, 23.75, 24.00, 24.50, 23.75, 24.25, 24.25, 24.25, 23.75, 24.00, 24.00, 24.00, 24.00, 24.75, 24.75, 25.00, 24.00, 24.25, 24.00, 24.00, 24.00, 24.75, 25.75, 28.00, 24.00, 23.75, 24.25, 24.25, 24.25, 24.75, 25.25, 25.50, 24.25, 24.00, 23.75, 24.50, 24.25, 24.75, 24.00, 25.25, 24.50, 24.00, 24.25, 24.00, 24.75, 24.50, 24.75, 25.50, 1
45.90, 24.90, 6, 463, 1, 0, 194, 184, 196, 1.04, -0.02, -0.13, 24.25, 24.25, 24.75, 24.00, 24.00, 23.75, 24.00, 24.00, 24.00, 24.50, 24.50, 24.50, 24.50, 24.00, 24.25, 24.75, 24.00, 24.50, 24.00, 24.75, 23.75, 24.25, 24.25, 25.00, 23.75, 24.25, 24.25, 24.50, 25.00, 24.75, 25.25, 25.25, 24.50, 24.00, 23.75, 24.25, 24.50, 24.75, 26.00, 27.75, 23.75, 24.00, 24.50, 24.25, 24.50, 24.50, 25.50, 25.75, 24.25, 23.75, 24.25, 24.25, 25.25, 25.25, 24.50, 25.50, 24.50, 23.50, 23.75, 24.25, 25.25, 25.00, 24.75, 25.50, 1
45.90, 24.90, 8, 446, 1, 0, 193, 184, 196, 1.04, -0.02, -0.14, 24.25, 24.00, 24.50, 24.50, 24.25, 24.00, 24.50, 24.00, 24.00, 24.25, 24.00, 24.25, 24.00, 23.75, 24.00, 24.50, 23.50, 23.75, 24.00, 24.25, 23.75, 24.50, 24.75, 24.75, 23.75, 24.25, 24.50, 24.50, 24.50, 24.25, 25.00, 25.00, 24.00, 23.75, 24.00, 24.25, 24.25, 24.50, 26.25, 27.75, 24.00, 24.25, 24.75, 24.00, 24.75, 24.75, 25.50, 25.75, 24.75, 24.25, 24.00, 24.00, 25.25, 25.25, 24.50, 25.00, 25.25, 24.00, 24.25, 24.50, 25.00, 25.00, 25.50, 25.25, 1
45.90, 24.90, 8, 461, 1, 0, 193, 184, 197, 1.05, -0.05, -0.13, 23.50, 24.00, 24.25, 24.00, 24.00, 23.75, 24.50, 24.50, 24.25, 24.50, 24.50, 24.25, 24.25, 23.75, 24.00, 24.50, 23.75, 24.00, 24.00, 24.50, 24.25, 24.50, 24.75, 24.50, 23.75, 24.00, 24.25, 24.50, 24.50, 25.00, 24.75, 25.25, 24.50, 23.75, 24.00, 24.00, 24.25, 24.50, 26.75, 28.25, 23.75, 24.00, 24.50, 24.25, 24.75, 24.50, 25.75, 25.75, 24.50, 24.00, 24.50, 24.25, 25.00, 24.50, 24.25, 25.00, 24.25, 24.50, 24.00, 24.50, 24.75, 24.75, 26.00, 25.50, 1
45.90, 24.90, 8, 952, 1, 0, 192, 183, 196, 1.05, -0.03, -0.14, 25.00, 24.50, 24.25, 24.25, 23.75, 23.75, 24.00, 24.75, 23.75, 24.00, 24.50, 24.00, 24.25, 23.75, 24.00, 24.75, 24.00, 24.50, 24.50, 24.75, 24.25, 24.50, 24.50, 24.50, 23.00, 24.50, 24.50, 24.50, 24.50, 24.25, 24.75, 25.25, 24.25, 24.00, 23.75, 24.00, 24.25, 24.50, 26.00, 27.50, 23.50, 24.25, 24.25, 24.25, 24.50, 24.75, 25.75, 25.25, 24.50, 24.75, 24.25, 24.50, 25.00, 25.25, 25.00, 25.50, 24.50, 24.25, 24.25, 24.50, 25.50, 24.75, 25.25, 26.00, 8
45.90, 24.90, 8, 963, 1, 0, 192, 183, 196, 1.04, -0.02, -0.15, 24.25, 24.00, 24.00, 24.00, 24.25, 23.25, 24.75, 24.50, 23.75, 24.25, 24.00, 24.25, 24.00, 24.00, 24.25, 24.25, 23.50, 24.50, 24.25, 24.50, 24.00, 24.50, 24.50, 24.75, 23.75, 24.50, 24.50, 24.50, 24.50, 24.50, 25.25, 25.25, 24.25, 24.00, 24.00, 24.25, 24.25, 24.75, 26.50, 28.25, 23.75, 24.25, 24.50, 24.25, 24.75, 25.00, 25.50, 25.50, 24.00, 24.50, 23.75, 24.25, 24.75, 24.75, 24.75, 24.50, 24.00, 24.00, 24.25, 24.50, 24.75, 25.25, 24.75, 25.25, 8
45.90, 24.90, 8, 966, 1, 0, 192, 183, 196, 1.05, -0.03, -0.15, 23.75, 23.75, 24.50, 24.00, 24.25, 23.75, 24.25, 25.00, 23.75, 24.25, 24.25, 24.50, 24.00, 23.75, 24.00, 24.00, 23.50, 24.00, 24.00, 24.25, 24.00, 24.00, 24.50, 24.25, 23.50, 24.25, 24.25, 24.50, 24.50, 24.75, 25.00, 25.00, 24.00, 24.50, 24.00, 24.50, 24.25, 24.50, 26.25, 28.25, 24.25, 23.75, 24.75, 24.00, 24.25, 24.50, 25.75, 25.75, 24.50, 24.25, 23.75, 24.00, 24.50, 24.75, 24.50, 24.75, 24.25, 23.75, 24.25, 24.75, 24.75, 24.25, 25.00, 26.00, 8
45.90, 24.90, 7, 968, 1, 0, 192, 184, 196, 1.04, -0.03, -0.15, 23.75, 23.75, 24.50, 24.00, 23.75, 24.00, 24.75, 24.25, 24.50, 24.25, 23.75, 24.25, 23.75, 24.25, 24.00, 24.00, 24.00, 24.00, 24.00, 24.50, 24.00, 24.00, 24.50, 24.25, 23.75, 24.50, 24.25, 24.25, 24.50, 24.75, 25.00, 24.75, 23.75, 24.00, 23.75, 24.50, 24.25, 24.50, 26.25, 28.00, 24.00, 24.25, 24.75, 24.00, 24.75, 24.75, 25.25, 25.50, 24.25, 24.25, 23.75, 24.25, 24.75, 25.25, 24.25, 25.25, 24.50, 24.25, 24.25, 24.50, 24.75, 25.00, 25.00, 25.25, 8
