0.00, 68.30, 0.00, 17.90, 0, 2, -3, 327, 1, 97, 111, 140, 1.05, 0.00, -0.19, 17.16, 16.44, 16.72, 16.81, 17.81, 18.16, 17.22, 17.03, 16.94, 16.47, 16.47, 16.75, 17.62, 17.81, 17.66, 17.62, 1
0.40, 68.70, 0.00, 17.90, 1, 3, -1, 326, 1, 97, 110, 140, 1.04, 0.01, -0.19, 15.78, 15.78, 16.06, 16.41, 17.19, 17.81, 16.94, 16.81, 16.00, 16.06, 15.84, 16.19, 17.19, 17.44, 17.12, 16.94, 1
0.00, 68.70, 0.00, 17.90, -1, 2, 7, 333, 1, 102, 112, 136, 1.04, 0.00, -0.19, 15.94, 15.84, 16.19, 16.37, 17.41, 17.94, 17.03, 16.72, 15.94, 16.19, 16.00, 16.47, 17.16, 17.44, 17.25, 17.00, 1
0.00, 68.70, 0.00, 17.90, 0, 2, 5, 338, 1, 109, 108, 135, 1.04, -0.01, -0.19, 16.00, 15.72, 16.12, 16.19, 17.19, 17.94, 17.06, 16.94, 15.97, 16.00, 15.94, 16.41, 17.41, 17.56, 17.03, 16.84, 1
0.00, 68.70, 0.00, 17.90, 9, 11, 5, 343, 1, 114, 103, 137, 1.04, -0.00, -0.19, 15.69, 15.72, 15.97, 16.16, 17.16, 17.72, 16.72, 16.59, 16.00, 16.00, 15.63, 16.22, 17.12, 17.31, 16.84, 16.59, 2
0.20, 68.90, 0.00, 17.90, -9, 2, -1, 342, 1, 113, 99, 143, 1.04, 0.00, -0.20, 15.56, 15.63, 16.03, 16.09, 17.34, 17.78, 16.84, 16.53, 15.91, 15.94, 15.81, 16.09, 17.00, 17.34, 16.97, 16.75, 1
0.00, 68.90, 0.00, 17.90, 0, 2, -8, 334, 1, 106, 101, 146, 1.04, 0.00, -0.19, 15.47, 15.34, 16.03, 16.00, 17.12, 17.50, 16.69, 16.41, 15.75, 15.84, 15.63, 15.97, 16.91, 17.19, 16.72, 16.56, 1
0.00, 68.90, 0.00, 17.90, 0, 2, -7, 327, 1, 99, 107, 144, 1.04, 0.00, -0.19, 15.69, 15.50, 15.94, 16.09, 17.09, 17.66, 16.66, 16.59, 15.97, 15.94, 15.69, 16.03, 17.03, 17.09, 16.81, 16.66, 1
-0.30, 68.60, 0.00, 17.90, 0, 2, -2, 325, 1, 97, 111, 140, 1.03, 0.01, -0.18, 15.56, 15.44, 15.97, 16.06, 17.06, 17.69, 16.72, 16.50, 15.88, 15.81, 15.81, 15.97, 16.94, 17.22, 16.81, 16.56, 1
0.00, 68.60, 0.00, 17.90, 0, 2, 6, 331, 1, 101, 112, 136, 1.04, 0.01, -0.19, 15.44, 15.50, 15.84, 15.94, 17.12, 17.66, 16.66, 16.62, 15.84, 16.00, 15.53, 16.12, 16.94, 17.12, 16.66, 16.56, 1
0.00, 68.60, 0.00, 17.90, 26, 28, 7, 338, 1, 109, 108, 134, 1.04, 0.00, -0.19, 15.50, 15.56, 15.88, 16.12, 17.00, 17.44, 16.78, 16.34, 15.88, 15.88, 15.56, 16.03, 16.91, 17.16, 16.81, 16.41, 2
0.00, 68.60, 0.00, 17.90, 4, 32, 6, 344, 1, 114, 100, 141, 1.04, -0.00, -0.19, 15.69, 15.59, 15.94, 16.22, 17.03, 17.78, 16.62, 16.62, 15.81, 16.03, 15.78, 16.16, 17.19, 17.25, 16.72, 16.56, 2
-0.40, 68.20, 0.00, 17.90, -26, 6, -7, 337, 1, 110, 99, 144, 1.04, 0.00, -0.19, 15.63, 15.66, 15.81, 16.19, 17.03, 17.53, 16.78, 16.66, 15.97, 15.97, 15.75, 15.97, 17.06, 17.09, 16.84, 16.62, 1
0.00, 68.20, 0.00, 17.90, -3, 3, -7, 330, 1, 102, 104, 145, 1.04, -0.00, -0.19, 15.41, 15.72, 15.97, 16.12, 17.12, 17.44, 16.87, 16.72, 16.00, 15.88, 15.75, 16.16, 17.06, 17.22, 16.62, 16.69, 1
0.00, 68.20, 0.00, 17.90, 0, 3, -5, 325, 1, 97, 111, 140, 1.05, 0.00, -0.19, 15.59, 15.56, 15.78, 15.94, 16.97, 17.53, 16.81, 16.53, 15.78, 15.88, 15.72, 16.03, 16.87, 17.09, 16.81, 16.53, 1
-0.50, 67.70, 0.00, 17.90, 6, 9, 8, 333, 1, 104, 111, 135, 1.04, -0.00, -0.19, 15.66, 15.59, 15.94, 16.03, 16.91, 17.62, 16.72, 16.78, 15.97, 16.09, 15.75, 16.06, 17.06, 17.16, 16.72, 16.44, 1
0.00, 67.70, 0.00, 17.90, 4, 13, 8, 341, 1, 111, 105, 135, 1.04, -0.00, -0.18, 15.06, 15.38, 15.69, 15.81, 16.84, 17.28, 16.69, 16.19, 15.59, 15.59, 15.47, 15.72, 16.72, 16.81, 16.56, 16.47, 2
0.00, 67.70, 0.00, 17.90, 9, 22, 3, 344, 1, 114, 100, 141, 1.04, -0.01, -0.18, 15.53, 15.53, 15.88, 16.00, 17.00, 17.50, 16.75, 16.53, 15.84, 15.69, 15.66, 16.06, 17.09, 16.97, 16.75, 16.66, 2
0.00, 67.70, 0.00, 17.90, -7, 15, -11, 333, 1, 106, 101, 146, 1.04, 0.01, -0.18, 15.50, 15.53, 16.09, 16.12, 17.06, 17.53, 16.75, 16.69, 15.78, 15.91, 15.88, 16.12, 16.91, 17.19, 16.94, 16.56, 2
-0.30, 67.40, 0.00, 17.90, 55, 70, -7, 326, 1, 97, 111, 139, 1.04, -0.00, -0.19, 15.69, 15.69, 15.91, 16.22, 17.03, 17.78, 16.87, 16.56, 15.78, 15.88, 15.94, 16.25, 17.19, 17.28, 16.84, 16.59, 2
0.00, 67.40, 0.00, 17.90, -25, 45, 13, 339, 1, 110, 107, 135, 1.04, 0.00, -0.19, 15.78, 15.66, 16.00, 16.12, 17.09, 17.84, 16.87, 16.75, 15.97, 16.03, 15.88, 16.16, 17.06, 17.12, 17.00, 16.91, 2
0.00, 67.40, 0.00, 17.90, -42, 3, 1, 340, 1, 112, 98, 144, 1.04, -0.00, -0.19, 15.63, 15.75, 16.03, 16.09, 17.12, 17.75, 16.91, 16.56, 16.00, 16.09, 15.75, 16.31, 16.97, 17.34, 16.91, 16.47, 1
-0.30, 67.10, 0.00, 17.90, 0, 3, -11, 329, 1, 101, 105, 144, 1.04, -0.00, -0.19, 15.56, 15.41, 15.84, 16.09, 16.97, 17.53, 16.91, 16.59, 15.94, 15.84, 15.78, 16.03, 16.87, 17.12, 16.66, 16.66, 1
0.00, 67.10, 0.00, 17.90, 6, 9, 1, 330, 1, 101, 112, 136, 1.04, 0.00, -0.18, 15.56, 15.63, 16.00, 15.97, 17.12, 17.69, 16.72, 16.62, 15.81, 16.00, 15.78, 16.19, 16.81, 17.34, 16.75, 16.62, 1
0.00, 67.10, 0.00, 17.90, 4, 13, 7, 337, 0, 109, 108, 135, 1.03, -0.00, -0.19, 15.53, 15.63, 15.88, 16.28, 17.09, 17.59, 16.75, 16.75, 15.97, 15.97, 15.88, 16.22, 16.97, 17.19, 16.72, 16.59, 2
0.00, 67.10, 0.10, 18.00, 0, 13, 8, 345, 0, 114, 101, 141, 1.04, 0.00, -0.19, 15.66, 15.50, 15.94, 16.22, 17.22, 17.50, 16.87, 16.50, 15.84, 15.84, 15.78, 16.03, 17.06, 17.22, 16.91, 16.72, 2
-0.20, 66.90, 0.00, 18.00, 29, 42, -7, 338, 0, 110, 99, 145, 1.04, 0.00, -0.18, 15.50, 15.78, 15.88, 16.16, 17.19, 17.91, 16.72, 16.66, 16.03, 15.91, 15.84, 16.16, 17.09, 17.16, 16.94, 16.66, 2
0.00, 66.90, 0.00, 18.00, 6, 48, -7, 331, 0, 103, 104, 145, 1.04, 0.00, -0.18, 15.50, 15.75, 16.16, 16.06, 17.19, 17.47, 16.72, 16.50, 16.06, 15.88, 15.63, 16.12, 17.16, 17.09, 16.72, 16.69, 2
0.00, 66.90, 0.00, 18.00, -37, 11, -5, 326, 0, 98, 110, 141, 1.03, 0.00, -0.18, 15.28, 15.44, 15.81, 15.94, 16.94, 17.44, 16.84, 16.59, 15.78, 15.75, 15.59, 15.97, 17.06, 17.00, 16.72, 16.41, 2
-0.30, 66.60, 0.00, 18.00, -5, 6, 5, 331, 0, 102, 112, 135, 1.04, 0.00, -0.18, 15.56, 15.69, 15.91, 16.06, 17.03, 17.72, 16.94, 16.69, 15.97, 15.78, 15.91, 16.16, 17.09, 17.28, 16.72, 16.69, 1
0.00, 66.60, 0.00, 18.00, 0, 6, 7, 338, 0, 109, 108, 134, 1.05, 0.00, -0.18, 15.53, 15.59, 15.94, 16.09, 16.97, 17.62, 16.84, 16.69, 15.75, 15.81, 15.81, 16.22, 17.12, 17.12, 16.75, 16.69, 1
0.00, 66.60, 0.00, 18.00, -3, 3, 6, 344, 0, 114, 103, 138, 1.03, 0.00, -0.19, 15.69, 15.53, 16.03, 16.03, 17.06, 17.56, 16.81, 16.53, 16.00, 15.91, 15.75, 16.09, 16.91, 17.09, 16.81, 16.69, 1
0.00, 66.60, -0.10, 17.90, 9, 12, -5, 339, 0, 112, 99, 144, 1.04, 0.00, -0.18, 15.56, 15.50, 15.91, 16.09, 17.06, 17.50, 16.78, 16.72, 15.94, 16.06, 15.72, 16.16, 16.81, 17.06, 16.78, 16.59, 2
-0.30, 66.30, 0.00, 17.90, 11, 23, -6, 333, 0, 105, 102, 146, 1.04, 0.00, -0.19, 15.53, 15.50, 15.88, 16.12, 16.97, 17.69, 16.72, 16.62, 15.94, 15.88, 15.72, 16.03, 17.06, 17.09, 16.81, 16.50, 2
0.00, 66.30, 0.00, 17.90, -21, 2, -7, 326, 0, 98, 111, 139, 1.04, -0.00, -0.20, 15.41, 15.41, 15.88, 15.94, 16.94, 17.37, 16.84, 16.37, 15.63, 15.75, 15.69, 15.97, 16.78, 17.06, 16.69, 16.59, 1
0.00, 66.30, 0.00, 17.90, 13, 15, 10, 336, 0, 107, 109, 135, 1.04, 0.00, -0.19, 15.31, 15.47, 15.94, 16.03, 17.06, 17.56, 16.69, 16.66, 15.97, 15.75, 15.84, 15.94, 16.84, 17.19, 16.75, 16.44, 2
-0.30, 66.00, 0.00, 17.90, 5, 20, 8, 344, 0, 113, 102, 138, 1.04, 0.01, -0.19, 15.41, 15.44, 15.78, 16.12, 17.16, 17.62, 16.94, 16.28, 15.75, 15.88, 15.59, 16.09, 17.06, 17.03, 16.66, 16.69, 2
0.00, 66.00, 0.00, 17.90, 33, 53, -2, 342, 0, 114, 99, 142, 1.05, 0.00, -0.19, 15.44, 15.47, 15.84, 16.19, 17.00, 17.50, 16.81, 16.62, 15.84, 15.72, 15.75, 16.00, 16.91, 17.16, 16.84, 16.66, 2
0.00, 66.00, 0.00, 17.90, -50, 3, -6, 336, 0, 109, 99, 145, 1.03, 0.00, -0.19, 15.66, 15.41, 15.69, 16.00, 17.09, 17.75, 16.78, 16.50, 15.94, 15.94, 15.66, 16.12, 17.03, 17.06, 16.81, 16.31, 1
0.00, 66.00, 0.00, 17.90, 50, 53, -9, 327, 0, 98, 107, 144, 1.04, 0.00, -0.19, 15.50, 15.63, 15.78, 16.12, 17.19, 17.62, 16.69, 16.72, 16.03, 15.88, 15.75, 16.22, 17.00, 17.12, 16.69, 16.56, 2
-0.20, 65.80, 0.00, 17.90, -47, 6, -1, 326, 0, 98, 112, 139, 1.04, 0.00, -0.18, 15.63, 15.50, 15.66, 15.84, 16.87, 17.53, 16.75, 16.28, 15.63, 15.88, 15.56, 15.94, 17.00, 17.03, 16.59, 16.44, 1
0.00, 65.80, 0.00, 17.90, 0, 6, 5, 331, 0, 102, 112, 136, 1.03, 0.00, -0.19, 15.59, 15.59, 15.97, 16.00, 17.03, 17.87, 16.81, 16.59, 15.81, 16.12, 15.69, 16.09, 17.12, 17.22, 16.87, 16.53, 1
0.00, 65.80, 0.00, 17.90, 0, 6, 1, 332, 0, 102, 111, 135, 1.04, 0.00, -0.18, 15.44, 15.44, 15.75, 16.06, 16.97, 17.53, 16.84, 16.37, 15.69, 15.91, 15.66, 16.06, 17.00, 16.97, 16.69, 16.44, 1
-0.20, 65.60, 0.00, 17.90, -1, 5, 4, 336, 0, 107, 109, 135, 1.04, 0.00, -0.18, 15.53, 15.53, 15.81, 16.16, 17.03, 17.59, 16.91, 16.41, 15.72, 15.91, 15.75, 16.12, 17.06, 17.22, 16.66, 16.53, 1
0.00, 65.60, 0.00, 17.90, 15, 20, 1, 337, 0, 108, 108, 135, 1.04, 0.00, -0.19, 15.38, 15.59, 15.84, 15.97, 17.09, 17.66, 16.62, 16.59, 15.88, 15.84, 15.59, 16.09, 17.06, 17.09, 16.59, 16.59, 2
0.00, 65.60, 0.00, 17.90, 16, 36, 6, 343, 0, 114, 103, 137, 1.04, 0.00, -0.19, 15.53, 15.66, 15.91, 15.94, 17.19, 17.62, 16.94, 16.56, 15.88, 16.00, 15.75, 16.19, 16.97, 17.31, 16.84, 16.41, 2
0.00, 65.60, 0.00, 17.90, -24, 12, -3, 340, 0, 112, 99, 144, 1.04, -0.00, -0.19, 15.19, 15.41, 15.66, 15.91, 17.12, 17.50, 16.81, 16.59, 15.75, 15.75, 15.66, 15.81, 17.03, 17.12, 16.53, 16.53, 2
-0.10, 65.50, 0.00, 17.90, 19, 31, -7, 333, 0, 106, 101, 146, 1.04, -0.00, -0.18, 15.66, 15.66, 16.00, 16.09, 17.28, 17.62, 17.06, 16.59, 15.84, 16.16, 15.59, 16.25, 17.00, 17.28, 16.94, 16.91, 2
0.00, 65.50, 0.00, 17.90, 10, 41, -7, 326, 0, 98, 112, 139, 1.03, 0.00, -0.18, 15.53, 15.63, 15.84, 16.19, 17.06, 17.59, 16.91, 16.50, 15.88, 15.81, 15.88, 15.94, 17.12, 17.12, 16.97, 16.53, 2
0.00, 65.50, 0.00, 17.90, -35, 6, 1, 327, 0, 98, 112, 139, 1.04, 0.01, -0.19, 15.44, 15.56, 15.91, 16.12, 17.06, 17.62, 16.97, 16.53, 15.88, 15.88, 15.66, 16.12, 17.00, 17.22, 16.87, 16.59, 1
-0.20, 65.30, 0.00, 17.90, -1, 5, 4, 331, 0, 102, 112, 135, 1.04, 0.00, -0.19, 15.59, 15.50, 15.91, 16.03, 17.03, 17.72, 16.91, 16.59, 15.72, 16.06, 15.75, 16.12, 17.09, 17.22, 16.84, 16.47, 1
