45.70, 24.90, 8, 451, 1, 0, 193, 184, 196, 1.04, -0.03, -0.14, 24.25, 24.00, 24.25, 24.25, 24.25, 24.00, 24.25, 25.25, 24.25, 24.25, 24.50, 24.00, 24.50, 24.50, 24.00, 24.50, 24.00, 24.50, 24.25, 24.75, 24.25, 24.25, 24.50, 24.50, 24.00, 24.75, 24.00, 24.25, 24.75, 25.00, 24.75, 25.50, 24.00, 24.00, 24.25, 24.50, 24.50, 24.75, 26.00, 27.25, 24.25, 24.25, 24.75, 24.25, 24.50, 24.50, 26.00, 25.00, 24.75, 23.75, 24.50, 24.25, 24.75, 24.75, 24.50, 25.00, 24.50, 24.75, 24.25, 24.50, 25.00, 25.00, 24.75, 25.75, 1
45.70, 24.90, 7, 460, 1, 0, 193, 184, 197, 1.04, -0.03, -0.13, 25.00, 24.00, 24.25, 24.25, 24.25, 23.75, 24.75, 24.75, 24.25, 24.25, 24.00, 24.00, 24.25, 24.25, 24.50, 24.75, 23.50, 24.25, 23.50, 24.75, 24.25, 24.25, 24.25, 25.00, 23.25, 24.50, 24.50, 24.00, 24.75, 24.50, 24.75, 24.75, 24.00, 24.25, 24.00, 24.00, 24.25, 25.25, 26.75, 27.75, 23.25, 24.50, 24.50, 24.25, 24.25, 24.75, 25.00, 25.00, 24.50, 24.00, 24.25, 24.25, 24.50, 25.00, 24.25, 25.00, 24.75, 24.00, 24.00, 24.50, 24.50, 24.75, 24.75, 26.00, 1
45.70, 24.90, 7, 449, 1, 0, 193, 184, 197, 1.04, -0.02, -0.14, 24.25, 24.50, 24.25, 24.50, 24.00, 24.00, 24.50, 25.00, 24.00, 24.25, 24.25, 24.00, 24.25, 24.50, 24.25, 24.25, 24.00, 24.00, 24.25, 24.50, 23.75, 24.25, 24.25, 24.50, 23.75, 24.50, 24.00, 24.25, 24.25, 24.75, 25.00, 25.00, 24.00, 24.00, 24.25, 24.50, 24.25, 24.50, 25.75, 27.50, 24.00, 24.25, 24.75, 24.25, 24.50, 24.50, 25.50, 25.00, 24.00, 24.25, 24.00, 24.50, 24.50, 25.25, 24.50, 25.50, 24.50, 24.00, 24.25, 25.00, 24.75, 25.25, 25.00, 25.50, 1
45.70, 24.90, 8, 458, 1, 0, 193, 185, 196, 1.04, -0.03, -0.15, 24.75, 24.50, 24.25, 24.00, 24.50, 24.00, 24.75, 25.25, 24.50, 24.25, 24.25, 24.50, 24.50, 24.50, 24.50, 24.25, 24.25, 24.50, 24.25, 24.75, 24.50, 24.50, 24.75, 24.75, 23.75, 24.75, 24.25, 24.50, 25.00, 24.75, 25.50, 25.25, 24.00, 24.50, 24.50, 24.50, 24.25, 24.50, 26.25, 27.75, 23.75, 24.25, 25.00, 24.75, 24.75, 24.75, 25.50, 25.50, 24.75, 24.50, 24.25, 24.50, 25.25, 25.25, 24.75, 25.50, 24.50, 24.00, 24.25, 24.75, 25.25, 25.50, 25.25, 25.75, 1
45.80, 24.90, 8, 454, 1, 0, 193, 184, 196, 1.05, -0.03, -0.14, 24.75, 24.25, 24.00, 24.50, 24.00, 23.75, 24.75, 24.25, 23.50, 24.25, 24.00, 24.50, 24.00, 24.75, 23.75, 24.25, 24.25, 24.50, 24.50, 24.25, 24.00, 24.25, 24.75, 24.25, 24.00, 24.25, 24.00, 24.25, 24.75, 24.50, 25.00, 25.25, 24.25, 23.75, 24.00, 24.50, 24.50, 24.75, 26.25, 27.75, 24.00, 23.75, 24.25, 24.50, 24.75, 24.75, 25.25, 25.50, 24.25, 24.00, 24.25, 24.25, 25.25, 24.75, 24.00, 24.75, 24.00, 24.00, 24.00, 24.25, 24.25, 25.00, 25.00, 25.75, 1
45.80, 24.90, 8, 459, 1, 0, 193, 184, 196, 1.04, -0.02, -0.14, 24.50, 24.50, 24.50, 23.75, 24.25, 24.00, 24.50, 24.50, 23.50, 24.50, 24.00, 24.00, 24.00, 23.75, 23.75, 24.00, 24.50, 24.50, 24.25, 24.50, 24.00, 24.25, 24.50, 24.75, 23.50, 24.25, 24.00, 24.25, 24.50, 24.25, 24.50, 25.00, 24.00, 24.00, 24.00, 24.25, 24.00, 24.25, 26.00, 27.25, 23.75, 24.25, 24.75, 24.50, 24.50, 24.25, 25.25, 25.50, 24.00, 24.00, 23.50, 24.00, 24.25, 24.50, 24.00, 24.50, 24.50, 24.00, 24.50, 24.75, 24.50, 24.50, 24.75, 25.25, 1
45.80, 24.90, 8, 451, 1, 0, 193, 184, 197, 1.04, -0.03, -0.15, 25.25, 24.00, 24.25, 24.00, 24.00, 23.75, 24.25, 24.75, 23.50, 24.50, 24.00, 24.25, 24.00, 23.75, 23.75, 24.50, 24.25, 24.25, 23.75, 24.75, 24.25, 24.00, 24.50, 24.50, 24.25, 24.25, 24.25, 24.00, 24.50, 24.50, 25.00, 25.25, 24.25, 23.75, 24.00, 24.00, 24.25, 24.50, 25.75, 27.50, 24.00, 23.75, 24.00, 24.00, 24.25, 24.75, 25.75, 25.50, 24.00, 24.00, 24.25, 24.25, 24.75, 25.00, 25.00, 24.75, 24.00, 24.25, 24.25, 24.50, 25.25, 24.50, 25.50, 25.50, 1
45.70, 24.90, 9, 460, 1, 0, 193, 184, 196, 1.04, -0.03, -0.14, 25.00, 23.50, 24.25, 24.00, 24.00, 23.25, 23.75, 24.00, 23.50, 24.00, 23.75, 24.00, 23.75, 24.00, 23.25, 24.00, 23.75, 24.00, 23.75, 24.00, 23.50, 24.25, 24.50, 24.00, 23.25, 24.00, 24.25, 24.00, 24.00, 24.25, 24.25, 24.25, 23.75, 24.25, 24.00, 24.00, 23.75, 24.50, 25.75, 27.00, 23.75, 23.50, 24.00, 24.00, 24.00, 24.00, 25.00, 25.00, 24.00, 23.75, 23.75, 24.00, 24.50, 24.75, 25.00, 24.50, 23.75, 23.75, 24.00, 24.50, 24.25, 24.50, 24.50, 25.25, 1
45.70, 24.90, 19, 450, 1, 0, 192, 184, 197, 1.14, -0.01, -0.14, 24.50, 24.00, 23.75, 23.50, 23.75, 23.75, 23.75, 24.25, 23.25, 23.50, 23.75, 23.75, 23.75, 23.75, 24.00, 23.75, 24.00, 24.00, 23.50, 24.25, 23.50, 24.00, 24.25, 24.00, 23.50, 24.00, 24.00, 23.75, 24.00, 24.00, 24.75, 24.75, 24.00, 24.25, 24.00, 24.00, 24.00, 23.75, 25.75, 26.75, 23.25, 23.75, 24.25, 23.50, 23.75, 24.00, 25.25, 24.50, 24.25, 24.00, 24.25, 24.50, 24.50, 25.00, 24.00, 24.75, 23.50, 23.75, 24.25, 24.50, 24.25, 24.50, 24.75, 25.50, 1
45.70, 24.90, 257, 463, 1, 0, 193, 184, 197, 1.13, -0.00, -0.15, 24.75, 24.00, 24.00, 24.00, 23.75, 23.75, 23.75, 23.75, 24.00, 23.25, 23.50, 23.75, 24.00, 24.00, 23.75, 23.50, 23.50, 23.75, 23.75, 24.00, 23.75, 23.75, 23.75, 24.00, 23.50, 23.75, 24.25, 23.75, 24.00, 24.00, 24.50, 24.75, 24.00, 23.75, 23.75, 23.75, 24.00, 24.25, 25.75, 27.25, 23.50, 23.50, 24.25, 23.75, 24.00, 24.25, 25.00, 25.00, 24.25, 24.00, 23.25, 24.00, 24.75, 24.75, 24.50, 24.25, 23.50, 23.75, 24.25, 24.25, 24.75, 24.75, 25.25, 25.00, 2
45.70, 24.90, 53, 447, 1, 0, 193, 183, 197, 1.04, -0.03, -0.17, 23.50, 23.50, 24.00, 23.50, 23.50, 23.25, 24.00, 24.75, 23.75, 24.00, 23.50, 23.75, 23.75, 23.25, 23.25, 24.00, 23.50, 23.75, 23.25, 24.25, 23.50, 23.50, 23.50, 24.00, 23.25, 24.00, 23.75, 23.75, 24.25, 23.75, 24.00, 24.50, 23.50, 23.50, 23.50, 23.50, 23.75, 24.25, 25.25, 27.00, 23.00, 23.25, 23.75, 23.75, 24.00, 24.00, 25.00, 25.25, 23.75, 23.50, 23.75, 23.75, 24.00, 24.00, 23.75, 24.50, 24.00, 23.50, 24.25, 23.75, 24.50, 24.00, 24.75, 25.00, 2
45.70, 24.90, 16, 464, 1, 0, 193, 185, 197, 1.04, -0.02, -0.14, 23.50, 24.00, 23.50, 23.75, 23.25, 23.50, 23.75, 23.75, 23.50, 23.50, 24.00, 23.50, 24.00, 23.50, 23.50, 23.50, 23.50, 24.00, 23.50, 24.25, 23.50, 23.50, 24.00, 23.75, 23.00, 24.00, 23.25, 23.75, 24.00, 24.25, 24.25, 24.75, 23.75, 23.50, 23.50, 24.00, 24.00, 23.75, 25.50, 27.25, 23.50, 23.25, 23.50, 23.50, 24.00, 23.75, 25.00, 25.00, 23.25, 23.25, 23.25, 24.00, 24.25, 24.50, 23.75, 24.25, 23.75, 23.00, 23.25, 24.00, 24.50, 24.25, 25.00, 25.00, 2
45.70, 24.90, 15, 449, 1, 0, 193, 184, 197, 1.06, -0.03, -0.14, 23.75, 23.75, 23.75, 23.50, 23.50, 23.00, 24.25, 23.75, 23.50, 23.75, 23.75, 23.75, 23.50, 23.50, 23.50, 23.75, 23.00, 23.75, 23.25, 23.75, 23.50, 24.00, 24.00, 24.00, 23.75, 23.75, 23.75, 23.75, 23.25, 24.25, 24.00, 25.00, 23.75, 23.75, 23.50, 23.50, 23.75, 24.25, 25.50, 27.00, 23.50, 23.75, 24.00, 23.50, 24.25, 24.25, 24.75, 24.75, 24.00, 23.50, 23.25, 24.00, 24.50, 24.00, 23.75, 25.00, 24.00, 23.25, 23.50, 23.75, 23.75, 24.75, 24.25, 25.25, 2
45.70, 24.90, 236, 463, 1, 0, 193, 184, 196, 1.05, -0.02, -0.15, 23.50, 23.50, 23.50, 23.25, 23.50, 23.50, 23.75, 23.75, 23.50, 23.75, 23.25, 23.75, 23.75, 23.75, 23.75, 23.00, 23.50, 23.50, 23.25, 23.75, 23.50, 23.75, 24.25, 24.25, 23.25, 24.00, 23.25, 23.50, 23.75, 24.00, 23.75, 24.25, 23.75, 23.50, 23.50, 23.75, 23.75, 24.00, 25.75, 26.75, 23.50, 24.00, 23.75, 23.50, 23.25, 24.25, 25.25, 25.00, 24.00, 23.50, 24.00, 24.00, 24.25, 24.25, 24.25, 24.75, 23.75, 23.00, 23.75, 23.75, 24.25, 24.25, 24.25, 24.75, 2
45.70, 24.90, 48, 447, 1, 0, 193, 184, 196, 1.05, -0.02, -0.13, 23.75, 23.50, 23.75, 23.50, 24.00, 23.00, 24.00, 23.75, 24.00, 23.75, 23.25, 23.50, 23.50, 23.50, 23.75, 23.50, 23.00, 24.00, 23.50, 24.00, 23.25, 23.75, 24.25, 23.75, 23.25, 23.75, 23.75, 23.75, 24.00, 24.00, 24.00, 24.50, 23.50, 23.75, 23.75, 23.50, 23.50, 23.50, 25.25, 26.50, 23.50, 23.75, 24.00, 23.75, 23.75, 24.00, 24.75, 25.25, 23.75, 23.50, 23.50, 23.75, 24.25, 24.50, 23.75, 24.25, 23.75, 23.50, 24.25, 23.50, 24.25, 24.25, 24.25, 25.00, 2
45.70, 24.90, 20, 465, 1, 0, 193, 184, 197, 1.04, -0.03, -0.15, 23.75, 23.50, 23.75, 23.50, 23.50, 23.50, 24.25, 23.75, 23.50, 23.75, 23.75, 23.75, 23.50, 23.75, 23.75, 24.00, 23.75, 23.50, 23.00, 24.50, 23.25, 23.75, 24.25, 23.50, 23.25, 23.50, 23.50, 23.50, 24.00, 24.25, 24.25, 24.50, 23.75, 24.00, 23.25, 23.50, 23.75, 24.00, 25.50, 27.00, 23.50, 23.50, 23.75, 24.00, 23.75, 24.00, 25.25, 25.00, 24.00, 23.50, 23.75, 24.00, 24.75, 24.75, 24.00, 24.75, 24.00, 23.75, 24.00, 24.25, 24.50, 24.25, 24.50, 25.00, 2
