0.00, 65.60, 0.00, 19.10, 4, 12, 8, 453, 1, 81, 79, 127, 1.04, -0.06, -0.05, 19.16, 19.19, 19.81, 20.84, 22.59, 22.75, 22.28, 21.53, 21.69, 22.12, 20.47, 20.22, 20.94, 20.75, 20.81, 21.16, 1
-0.40, 65.20, 0.00, 19.10, -2, 10, -32, 421, 1, 95, 94, 135, 1.03, -0.05, -0.05, 18.87, 18.81, 19.41, 20.50, 22.84, 22.62, 21.84, 20.91, 21.41, 21.87, 20.16, 20.00, 20.34, 20.34, 20.75, 20.94, 1
0.00, 65.20, 0.00, 19.10, 0, 10, -43, 378, 1, 95, 102, 134, 1.04, -0.05, -0.02, 18.44, 18.59, 18.94, 20.22, 22.81, 23.03, 21.75, 20.97, 21.31, 21.47, 19.94, 19.66, 20.31, 20.22, 20.72, 21.12, 1
0.00, 65.20, 0.00, 19.10, 11, 21, 31, 409, 1, 109, 106, 134, 1.00, 0.06, -0.47, 18.44, 18.78, 19.22, 20.66, 22.87, 22.25, 21.78, 20.97, 21.59, 21.19, 19.78, 20.09, 20.47, 20.19, 20.97, 20.69, 1
0.00, 65.20, 0.00, 19.10, -3, 18, 27, 436, 0, 120, 106, 137, 1.00, 0.07, -0.42, 20.00, 21.56, 21.78, 21.44, 20.84, 20.28, 20.78, 20.87, 21.22, 20.62, 21.03, 20.37, 20.97, 20.87, 21.19, 21.28, 1
-0.30, 64.90, 0.00, 19.10, -7, 11, -7, 429, 0, 125, 104, 143, 0.96, 0.15, -0.45, 21.50, 22.72, 22.00, 21.69, 22.25, 22.53, 22.03, 22.00, 21.72, 21.19, 21.16, 22.12, 22.19, 22.91, 22.59, 22.84, 1
0.00, 64.90, 0.00, 19.10, -2, 9, -17, 412, 0, 119, 101, 143, 0.75, 0.60, -0.14, 22.06, 20.62, 20.94, 21.94, 22.19, 21.53, 21.31, 22.47, 21.00, 20.91, 21.28, 22.00, 21.66, 21.91, 22.06, 22.25, 1
0.00, 64.90, 0.00, 19.10, 32, 41, 0, 412, 0, 87, 88, 131, 1.13, 0.72, -0.69, 21.44, 21.12, 21.03, 21.28, 22.47, 22.97, 23.22, 23.34, 20.97, 21.25, 21.66, 22.44, 22.69, 22.41, 22.75, 22.72, 1
-0.10, 64.80, 0.00, 19.10, -32, 9, -42, 370, 0, 82, 87, 129, 0.81, 0.57, 0.12, 20.87, 21.91, 22.22, 20.97, 19.78, 19.22, 18.87, 18.62, 19.50, 20.53, 21.28, 21.91, 20.22, 19.47, 19.69, 19.87, 1
0.00, 64.80, 0.00, 19.10, -2, 7, 3, 373, 0, 83, 83, 127, 0.54, 0.67, 0.27, 22.16, 22.22, 20.72, 19.69, 19.31, 18.87, 18.72, 18.53, 19.25, 19.94, 20.66, 21.12, 20.87, 19.62, 19.28, 19.47, 1
0.00, 64.80, 0.00, 19.10, 3, 10, 4, 377, 0, 83, 79, 127, 0.74, 0.52, 0.43, 19.56, 21.25, 21.72, 21.75, 20.56, 19.59, 19.28, 19.22, 19.16, 19.25, 19.78, 20.94, 22.06, 21.53, 20.09, 20.12, 1
0.00, 64.80, 0.00, 19.10, 10, 20, -6, 371, 0, 84, 80, 128, 0.82, 0.59, 0.22, 19.75, 19.91, 21.25, 22.44, 21.31, 20.00, 19.37, 19.00, 18.87, 19.25, 20.25, 21.47, 22.03, 21.22, 20.16, 19.78, 1
-0.10, 64.70, 0.00, 19.10, -11, 9, 5, 376, 0, 80, 81, 127, 0.77, 0.60, 0.15, 19.53, 19.53, 21.16, 22.03, 20.56, 19.66, 19.16, 19.28, 18.44, 18.97, 19.81, 21.25, 21.81, 20.84, 20.12, 19.66, 1
0.00, 64.70, 0.00, 19.10, 0, 9, -4, 372, 0, 80, 85, 125, 0.76, 0.60, 0.18, 19.41, 19.59, 21.06, 22.00, 20.50, 19.41, 18.97, 19.06, 18.41, 18.84, 19.34, 21.09, 21.62, 20.94, 20.03, 19.72, 1
