0.00, 39.60, 0.00, 15.60, 3, 21, -1, 240, 0, 159, 160, 180, 1.02, -0.01, -0.21, 18.16, 18.34, 17.94, 17.97, 17.81, 18.47, 18.22, 19.00, 18.37, 18.81, 18.62, 18.66, 18.31, 18.12, 17.56, 17.44, 17
0.00, 39.60, 0.00, 15.60, -8, 13, 0, 240, 0, 158, 160, 180, 1.03, -0.01, -0.20, 17.97, 18.19, 18.00, 17.66, 17.78, 18.22, 18.22, 18.22, 18.28, 18.69, 18.56, 18.66, 18.00, 17.56, 17.31, 17.19, 1
0.00, 39.60, 0.00, 15.60, 8, 21, 0, 240, 0, 158, 160, 180, 1.03, -0.01, -0.21, 18.22, 18.19, 17.81, 17.69, 17.72, 18.25, 18.16, 18.03, 18.25, 18.56, 18.53, 18.59, 17.97, 17.47, 17.44, 17.25, 17
0.00, 39.60, 0.00, 15.60, -6, 15, -1, 239, 0, 159, 159, 180, 1.04, -0.01, -0.20, 18.03, 18.06, 17.87, 17.72, 17.75, 18.12, 18.03, 18.03, 18.25, 18.56, 18.50, 18.47, 17.84, 17.47, 17.37, 17.16, 1
0.00, 39.60, 0.00, 15.60, -2, 13, 0, 239, 0, 158, 160, 179, 1.03, -0.01, -0.21, 18.00, 18.09, 17.62, 17.62, 17.56, 18.12, 17.75, 17.94, 18.16, 18.50, 18.56, 18.37, 17.66, 17.16, 17.41, 16.91, 1
0.00, 39.60, 0.00, 15.60, 2, 15, 1, 240, 0, 158, 160, 179, 1.03, -0.00, -0.21, 17.75, 17.91, 17.53, 17.53, 17.41, 17.75, 17.78, 17.69, 17.87, 18.41, 18.06, 18.31, 17.50, 17.22, 17.00, 16.97, 1
0.00, 39.60, 0.00, 15.60, 18, 33, 0, 240, 0, 159, 159, 180, 1.03, -0.00, -0.21, 17.69, 18.06, 17.56, 17.41, 17.50, 17.84, 17.81, 17.87, 18.16, 18.31, 18.22, 18.19, 17.75, 17.06, 17.00, 17.06, 17
0.00, 39.60, 0.00, 15.60, -14, 19, -1, 239, 0, 158, 160, 180, 1.03, -0.01, -0.21, 17.78, 18.00, 17.59, 17.34, 17.47, 17.87, 17.87, 18.00, 18.09, 18.16, 18.31, 18.34, 17.72, 17.28, 17.16, 16.87, 17
0.00, 39.60, 0.00, 15.60, -5, 14, 1, 240, 0, 158, 160, 180, 1.03, -0.00, -0.20, 18.03, 18.06, 17.56, 17.56, 17.50, 18.03, 17.91, 17.97, 18.31, 18.37, 18.34, 18.44, 17.75, 17.28, 17.16, 16.97, 1
0.00, 39.60, 0.00, 15.60, 3, 17, 0, 240, 0, 158, 160, 179, 1.03, -0.00, -0.20, 17.91, 18.12, 17.78, 17.56, 17.66, 18.16, 18.19, 17.94, 18.22, 18.50, 18.53, 18.41, 17.81, 17.47, 17.31, 17.06, 1
0.00, 39.60, 0.00, 15.60, 10, 27, -1, 239, 0, 159, 160, 180, 1.03, -0.01, -0.20, 17.97, 18.19, 17.87, 17.50, 17.69, 18.22, 17.94, 18.06, 18.31, 18.34, 18.34, 18.56, 17.87, 17.44, 17.44, 17.12, 17
0.00, 39.60, 0.00, 15.60, -8, 19, 0, 239, 0, 158, 159, 180, 1.03, -0.01, -0.22, 17.87, 18.12, 17.87, 17.69, 17.44, 17.97, 17.84, 17.75, 18.25, 18.34, 18.37, 18.37, 17.84, 17.28, 17.16, 16.94, 17
0.00, 39.60, 0.00, 15.60, -7, 12, 0, 239, 0, 158, 160, 180, 1.03, -0.00, -0.20, 17.72, 18.03, 17.62, 17.53, 17.37, 17.75, 17.72, 17.56, 18.19, 18.28, 18.28, 18.12, 17.53, 17.12, 16.81, 16.97, 1
0.00, 39.60, 0.00, 15.60, 4, 16, 0, 239, 0, 158, 160, 179, 1.03, -0.00, -0.21, 17.66, 17.62, 17.34, 17.19, 17.19, 17.69, 17.41, 17.28, 17.87, 18.00, 17.97, 17.91, 17.53, 16.81, 16.84, 16.44, 1
0.00, 39.60, 0.00, 15.60, 25, 41, 1, 240, 0, 159, 159, 181, 1.04, -0.01, -0.20, 17.31, 17.34, 16.97, 16.97, 17.00, 17.50, 17.19, 17.31, 17.72, 17.87, 17.78, 17.62, 17.19, 16.56, 16.47, 16.37, 17
0.00, 39.60, 0.00, 15.60, -28, 13, 0, 240, 0, 159, 159, 180, 1.03, -0.00, -0.20, 17.22, 17.44, 17.06, 16.81, 16.94, 17.16, 17.31, 17.44, 17.62, 17.75, 17.66, 17.56, 17.19, 16.56, 16.37, 16.66, 1
0.00, 39.60, 0.00, 15.60, 2, 15, 0, 240, 0, 159, 159, 181, 1.03, -0.01, -0.20, 17.03, 17.28, 16.81, 16.78, 16.84, 17.12, 16.94, 17.22, 17.31, 17.62, 17.50, 17.56, 16.78, 16.50, 16.50, 16.25, 1
0.00, 39.60, 0.00, 15.60, 25, 40, 0, 240, 0, 158, 160, 180, 1.03, -0.00, -0.21, 17.12, 17.06, 16.78, 16.84, 16.62, 17.41, 17.06, 17.44, 17.50, 17.75, 17.59, 17.56, 16.91, 16.41, 16.41, 16.22, 17
0.00, 39.60, 0.00, 15.60, -18, 22, 0, 240, 0, 159, 159, 179, 1.03, -0.00, -0.22, 17.37, 17.47, 17.09, 16.91, 16.91, 17.31, 17.44, 17.19, 17.44, 17.87, 17.81, 17.81, 17.22, 16.72, 16.41, 16.41, 17
0.00, 39.60, 0.00, 15.60, 1, 23, 0, 240, 0, 159, 160, 180, 1.03, -0.01, -0.22, 17.31, 17.56, 17.09, 17.12, 16.87, 17.44, 17.19, 17.47, 17.59, 18.03, 17.78, 17.75, 17.19, 16.72, 16.66, 16.34, 17
0.00, 39.60, 0.00, 15.60, -8, 15, 0, 240, 0, 158, 160, 179, 1.03, -0.01, -0.20, 17.50, 17.69, 17.37, 17.03, 17.09, 17.78, 17.47, 17.59, 17.81, 18.06, 18.06, 18.09, 17.19, 16.81, 16.87, 16.62, 1
0.00, 39.60, 0.10, 15.70, 9, 24, 0, 240, 0, 158, 160, 180, 1.03, -0.00, -0.21, 17.41, 17.69, 17.16, 17.28, 17.03, 17.75, 17.78, 17.75, 17.84, 18.03, 18.09, 17.91, 17.37, 16.91, 17.12, 16.56, 17
0.10, 39.70, 0.00, 15.70, 5, 29, 0, 240, 0, 158, 160, 180, 1.04, -0.00, -0.21, 17.50, 17.59, 17.22, 17.03, 17.16, 17.53, 17.75, 17.47, 17.75, 17.94, 18.00, 17.87, 17.31, 16.81, 16.81, 16.75, 17
0.00, 39.70, 0.00, 15.70, -11, 18, 0, 240, 0, 158, 160, 180, 1.03, -0.00, -0.20, 17.59, 17.81, 17.37, 17.31, 17.12, 17.81, 17.50, 17.72, 17.81, 18.09, 18.16, 18.06, 17.53, 16.94, 16.97, 16.69, 1
0.00, 39.70, 0.00, 15.70, 1, 19, 0, 240, 0, 158, 159, 180, 1.03, -0.01, -0.22, 17.59, 18.00, 17.59, 17.41, 17.53, 17.72, 17.87, 17.72, 18.03, 18.44, 18.31, 18.19, 17.62, 17.12, 16.94, 16.78, 17
-0.10, 39.60, -0.10, 15.60, -7, 12, 0, 240, 0, 158, 161, 180, 1.03, -0.01, -0.21, 17.84, 18.12, 17.62, 17.56, 17.28, 18.16, 17.97, 17.84, 18.12, 18.25, 18.44, 18.31, 17.72, 17.31, 17.28, 16.97, 1
