313, 0.00, 57.00, 0.00, 21.60, -2, 10, -7, 419, 1, 146, 144, 172, 1.03, 0.02, -0.28, 24.25, 24.00, 20.50, 18.25, 18.00, 19.00, 18.50, 18.75, 21.75, 21.50, 20.00, 19.00, 19.25, 18.50, 20.00, 19.00, 18.50, 18.50, 18.00, 19.00, 18.50, 18.75, 20.00, 20.50, 18.25, 18.75, 18.50, 18.50, 19.25, 18.75, 20.25, 23.50, 18.25, 18.50, 18.00, 18.25, 18.50, 19.50, 19.25, 21.50, 17.75, 18.25, 18.75, 18.00, 18.75, 19.75, 19.50, 19.75, 20.25, 19.00, 18.50, 19.50, 20.00, 20.25, 20.75, 22.50, 23.00, 23.25, 22.00, 22.50, 21.00, 20.75, 22.75, 26.50, 1
321, -0.30, 56.70, 0.00, 21.60, 0, 10, -11, 408, 1, 146, 143, 173, 1.03, 0.02, -0.30, 23.75, 24.00, 20.50, 18.75, 19.00, 18.50, 19.25, 18.75, 20.25, 20.75, 20.00, 19.00, 18.75, 18.50, 19.75, 19.75, 18.50, 19.00, 18.75, 19.25, 19.00, 19.00, 20.25, 20.75, 18.50, 18.75, 18.75, 18.75, 19.00, 19.75, 20.75, 23.50, 19.00, 18.75, 18.50, 18.25, 18.75, 19.50, 20.25, 23.00, 18.25, 18.75, 19.25, 18.50, 21.00, 22.00, 23.75, 26.00, 22.00, 21.75, 24.50, 25.25, 23.00, 21.75, 24.75, 23.75, 23.00, 23.50, 28.25, 27.50, 24.50, 23.25, 27.75, 26.75, 1
314, 0.00, 56.70, 0.00, 21.60, 2, 12, -28, 380, 1, 147, 146, 172, 1.03, 0.02, -0.29, 21.25, 21.75, 20.75, 18.75, 18.00, 18.50, 19.00, 19.00, 19.25, 20.00, 18.75, 18.50, 19.00, 18.50, 19.25, 19.25, 18.25, 18.25, 17.75, 19.25, 18.75, 18.50, 19.75, 20.75, 17.75, 18.50, 18.50, 18.00, 19.00, 19.00, 19.75, 23.00, 18.50, 17.75, 18.25, 18.00, 18.50, 19.00, 18.75, 21.00, 17.50, 18.00, 18.25, 17.75, 18.75, 19.00, 19.25, 19.00, 18.50, 18.00, 17.75, 18.25, 19.25, 19.00, 19.00, 19.75, 18.75, 17.75, 17.50, 18.25, 19.00, 19.25, 20.00, 19.75, 1
195, 0.00, 56.70, 0.00, 21.60, -1, 11, 10, 390, 1, 147, 144, 173, 1.03, 0.03, -0.29, 20.75, 22.50, 20.00, 18.25, 18.00, 18.00, 18.75, 18.50, 19.00, 20.50, 18.50, 18.00, 18.50, 18.00, 19.25, 18.75, 17.25, 18.00, 17.25, 18.75, 18.25, 18.00, 19.50, 19.75, 17.25, 18.00, 17.75, 18.00, 18.50, 18.75, 19.50, 23.50, 17.75, 17.50, 17.50, 17.75, 18.25, 19.00, 18.75, 20.50, 17.00, 18.00, 18.00, 17.00, 18.00, 18.75, 18.75, 18.50, 18.00, 17.50, 17.25, 17.50, 19.00, 19.00, 18.25, 18.75, 17.75, 17.50, 17.75, 18.00, 18.25, 18.75, 19.00, 19.25, 1
1020, -0.10, 56.60, 0.00, 21.60, 30, 41, 5, 395, 1, 146, 144, 173, 1.02, 0.03, -0.30, 21.25, 22.25, 19.75, 17.75, 17.75, 17.75, 18.25, 18.50, 19.25, 20.50, 19.00, 18.25, 18.50, 18.00, 19.00, 18.75, 18.50, 17.75, 17.50, 18.75, 18.00, 18.75, 19.75, 20.25, 17.75, 18.00, 17.75, 18.25, 18.50, 19.25, 19.75, 23.00, 18.50, 17.50, 18.00, 18.00, 18.25, 18.75, 18.75, 20.75, 17.75, 18.25, 18.25, 17.25, 18.75, 19.25, 19.00, 18.25, 18.25, 17.50, 17.00, 18.25, 19.25, 19.00, 18.75, 19.25, 18.50, 17.75, 17.75, 18.00, 18.25, 19.25, 18.75, 20.50, 1
185, 0.00, 56.60, 0.00, 21.60, -25, 16, 38, 433, 1, 139, 138, 169, 1.06, 0.03, -0.29, 22.00, 22.00, 19.75, 18.75, 17.50, 18.25, 19.25, 18.50, 20.00, 21.25, 19.25, 18.25, 18.75, 17.75, 18.75, 18.50, 18.75, 18.25, 18.00, 18.75, 17.75, 18.50, 20.00, 20.00, 18.25, 18.00, 18.25, 18.00, 19.00, 18.75, 19.25, 22.25, 18.50, 18.25, 18.00, 18.00, 18.25, 18.75, 19.50, 21.25, 18.25, 18.00, 18.50, 17.50, 18.50, 18.00, 19.00, 18.50, 18.75, 17.75, 18.00, 18.00, 18.75, 19.00, 19.00, 18.75, 19.00, 17.75, 17.75, 18.00, 18.50, 19.00, 19.50, 19.50, 1
657, 0.00, 56.60, 0.00, 21.60, -3, 13, -20, 413, 1, 138, 140, 170, 1.06, 0.03, -0.34, 22.25, 23.00, 20.00, 18.50, 18.75, 18.75, 18.25, 19.00, 22.75, 23.00, 19.75, 18.75, 19.50, 18.75, 18.75, 19.00, 25.75, 21.75, 19.00, 19.25, 19.00, 19.00, 20.00, 20.50, 26.00, 25.50, 19.50, 19.25, 20.00, 19.50, 20.25, 23.00, 26.25, 26.50, 20.75, 19.75, 19.50, 19.25, 19.50, 22.50, 23.25, 26.50, 25.75, 21.50, 19.75, 19.00, 19.25, 19.25, 23.50, 24.25, 27.50, 26.75, 25.25, 19.75, 19.25, 19.75, 25.25, 23.75, 25.00, 27.25, 26.75, 21.00, 20.25, 20.25, 1
599, 0.30, 56.90, 0.00, 21.60, -4, 9, 16, 429, 1, 140, 139, 170, 1.01, 0.01, -0.32, 23.75, 23.50, 19.75, 18.25, 18.75, 19.00, 19.00, 18.75, 22.00, 22.00, 19.25, 19.25, 19.25, 19.00, 19.00, 18.50, 19.25, 19.75, 18.50, 20.00, 19.75, 18.50, 19.75, 20.50, 25.25, 19.75, 19.75, 21.75, 20.50, 19.50, 20.50, 23.00, 27.00, 21.75, 24.50, 28.75, 27.00, 19.75, 20.00, 22.00, 28.25, 28.75, 27.75, 29.00, 25.75, 19.50, 19.25, 19.25, 26.50, 29.25, 29.25, 26.50, 21.75, 19.50, 19.00, 19.00, 24.50, 27.00, 29.25, 24.25, 19.50, 19.50, 19.75, 20.00, 1
682, 0.00, 56.90, 0.00, 21.60, 57, 66, -11, 418, 1, 139, 140, 169, 1.09, 0.10, -0.36, 25.00, 23.75, 19.75, 19.25, 18.75, 19.25, 19.00, 19.50, 27.75, 24.75, 20.25, 19.50, 20.25, 19.25, 19.50, 18.75, 28.00, 23.25, 19.75, 21.25, 23.25, 22.50, 20.75, 21.25, 27.25, 22.00, 22.75, 27.00, 29.00, 25.25, 22.00, 23.50, 28.75, 28.00, 28.25, 28.75, 27.50, 20.50, 20.25, 22.00, 27.75, 28.75, 29.00, 27.75, 20.00, 19.00, 19.25, 18.75, 23.50, 27.50, 27.25, 23.25, 19.50, 18.75, 18.75, 19.25, 23.00, 23.75, 24.50, 20.25, 18.50, 18.75, 19.00, 19.25, 1
844, 0.00, 56.90, 0.00, 21.60, -53, 13, -11, 407, 1, 141, 139, 169, 0.85, -0.25, -0.78, 18.50, 18.25, 18.75, 17.50, 17.75, 18.25, 19.00, 18.50, 18.25, 19.25, 18.50, 18.25, 18.25, 18.50, 18.75, 18.25, 18.75, 19.50, 18.00, 19.25, 18.75, 19.50, 19.50, 19.75, 19.00, 19.00, 18.75, 20.25, 20.75, 20.00, 25.00, 22.50, 20.25, 19.00, 18.50, 20.25, 21.75, 23.75, 26.00, 26.50, 20.25, 19.25, 19.50, 20.75, 26.75, 28.25, 27.00, 26.25, 21.00, 19.75, 20.00, 21.75, 26.75, 27.50, 26.00, 25.50, 21.25, 21.50, 21.25, 26.50, 28.25, 28.75, 27.50, 28.75, 1
