0.00, 51.20, 0.00, 25.60, -8, 8, 5, 472, 0, 86, 87, 128, 1.04, -0.07, -0.17, 23.56, 24.28, 23.56, 23.34, 23.31, 23.41, 23.56, 25.34, 23.19, 23.56, 23.87, 24.59, 23.97, 23.72, 23.69, 23.78, 1
0.00, 51.20, 0.00, 25.60, -1, 7, 11, 483, 0, 92, 82, 132, 1.04, -0.07, -0.16, 23.34, 24.19, 23.37, 23.34, 23.34, 23.28, 23.31, 25.31, 23.22, 23.31, 24.06, 24.28, 23.87, 23.69, 23.44, 23.62, 1
0.00, 51.20, 0.00, 25.60, -1, 6, -12, 471, 0, 85, 86, 132, 1.04, -0.07, -0.16, 23.25, 23.91, 23.37, 23.16, 23.28, 23.22, 23.31, 25.25, 23.00, 23.31, 23.91, 24.22, 23.87, 23.37, 23.41, 23.66, 1
0.00, 51.20, 0.00, 25.60, 0, 6, -5, 466, 1, 80, 89, 128, 1.05, -0.07, -0.16, 23.81, 24.31, 23.72, 23.44, 23.53, 23.72, 23.81, 26.06, 23.66, 23.91, 24.19, 25.06, 24.16, 23.56, 23.94, 23.94, 1
0.00, 51.20, 0.00, 25.60, 1, 7, 11, 477, 1, 89, 86, 128, 1.05, -0.07, -0.16, 23.69, 24.34, 23.72, 23.56, 23.37, 23.47, 24.12, 25.84, 23.31, 23.87, 24.09, 25.16, 24.59, 23.50, 23.72, 23.87, 1
0.00, 51.20, 0.00, 25.60, 1, 8, 4, 481, 1, 90, 83, 133, 1.04, -0.07, -0.16, 23.66, 24.22, 23.75, 23.62, 23.62, 23.66, 23.97, 25.78, 23.41, 23.44, 24.03, 24.47, 24.53, 24.50, 23.75, 24.16, 1
0.00, 51.20, 0.00, 25.60, 4, 12, 342, 823, 1, 61, 68, 121, 1.04, -0.06, -0.16, 23.53, 24.34, 23.50, 23.56, 23.59, 23.56, 23.78, 25.37, 23.12, 23.37, 23.78, 24.47, 24.25, 24.19, 23.97, 24.09, 8
0.00, 51.20, 0.00, 25.60, -6, 6, 24, 847, 1, 62, 68, 122, 1.05, -0.07, -0.16, 23.34, 24.12, 23.25, 23.28, 23.44, 23.22, 23.59, 25.00, 22.91, 23.28, 23.44, 24.03, 23.84, 24.16, 23.81, 23.78, 1
0.00, 51.20, 0.00, 25.60, 1, 7, 4, 851, 1, 62, 68, 121, 1.05, -0.07, -0.16, 23.31, 24.00, 23.28, 23.12, 23.06, 22.97, 23.69, 25.12, 22.97, 22.94, 23.28, 23.84, 23.72, 23.94, 23.97, 23.91, 1
0.00, 51.20, 0.00, 25.60, 0, 7, -373, 478, 1, 89, 84, 133, 1.05, -0.07, -0.17, 23.19, 23.94, 23.31, 23.00, 23.06, 22.97, 23.56, 25.06, 22.87, 23.03, 23.06, 23.81, 23.81, 23.84, 24.06, 23.59, 7
0.00, 51.20, 0.00, 25.60, 0, 7, -10, 468, 1, 80, 87, 131, 1.04, -0.07, -0.15, 23.25, 23.81, 23.31, 23.31, 23.00, 23.03, 23.66, 25.37, 23.00, 23.19, 23.34, 23.78, 23.69, 23.81, 24.22, 23.72, 1
0.00, 51.20, 0.00, 25.60, 0, 7, 374, 842, 1, 63, 67, 122, 1.05, -0.07, -0.16, 23.53, 23.97, 23.31, 23.03, 23.22, 23.22, 23.50, 25.34, 22.87, 23.19, 23.37, 23.78, 23.75, 23.91, 24.28, 23.97, 8
0.00, 51.20, 0.00, 25.60, 0, 7, 7, 849, 1, 63, 67, 122, 1.04, -0.07, -0.17, 23.34, 23.94, 23.19, 23.25, 23.41, 23.16, 23.53, 25.59, 23.00, 23.06, 23.28, 23.97, 23.94, 23.91, 24.28, 23.97, 1
0.00, 51.20, 0.00, 25.60, 10, 17, -378, 471, 1, 83, 87, 131, 1.05, -0.07, -0.17, 23.31, 23.69, 23.25, 23.16, 23.19, 23.12, 23.62, 25.22, 22.75, 23.03, 23.34, 23.81, 23.78, 23.78, 24.16, 23.91, 7
0.00, 51.20, 0.00, 25.60, -9, 8, 35, 506, 1, 75, 76, 126, 1.05, -0.06, -0.16, 23.16, 24.03, 23.28, 23.09, 23.12, 23.09, 23.50, 25.19, 22.94, 23.00, 23.31, 23.81, 23.72, 23.69, 24.00, 24.00, 1
0.00, 51.20, 0.00, 25.60, -1, 7, 339, 845, 1, 63, 68, 122, 1.05, -0.07, -0.17, 23.19, 23.81, 23.22, 23.00, 23.00, 22.97, 23.37, 25.22, 22.75, 22.94, 23.09, 23.84, 23.72, 23.59, 24.19, 23.66, 8
0.00, 51.20, 0.00, 25.60, 35, 42, -340, 505, 1, 81, 89, 129, 1.04, -0.07, -0.16, 23.31, 23.78, 23.34, 23.03, 23.09, 23.03, 23.41, 25.31, 22.75, 22.94, 23.25, 23.94, 23.75, 23.69, 24.25, 23.75, 7
0.00, 51.20, 0.00, 25.60, -36, 6, -29, 476, 1, 89, 85, 127, 1.04, -0.07, -0.17, 23.41, 24.06, 23.44, 23.22, 23.09, 23.12, 23.41, 25.22, 23.09, 22.91, 23.37, 23.84, 23.84, 23.75, 24.31, 23.84, 1
0.00, 51.20, 0.00, 25.60, 1, 7, 365, 841, 1, 63, 67, 122, 1.05, -0.07, -0.16, 23.41, 24.03, 23.31, 23.09, 23.16, 23.16, 23.50, 25.12, 23.06, 23.12, 23.12, 23.94, 23.87, 23.75, 24.25, 23.66, 8
0.00, 51.20, 0.00, 25.60, 35, 42, -123, 718, 1, 75, 80, 126, 1.05, -0.07, -0.16, 23.50, 23.84, 23.34, 23.19, 23.03, 23.25, 23.72, 25.09, 22.84, 23.03, 23.37, 23.91, 23.91, 23.75, 24.34, 23.81, 1
0.00, 51.20, 0.00, 25.60, -24, 18, -240, 478, 1, 91, 83, 129, 1.05, -0.07, -0.17, 23.44, 24.28, 23.62, 23.34, 23.37, 23.47, 23.66, 25.47, 23.09, 23.22, 23.56, 24.19, 24.03, 24.09, 24.44, 24.03, 1
0.00, 51.20, 0.00, 25.60, -12, 6, 364, 842, 1, 62, 68, 121, 1.05, -0.07, -0.16, 23.69, 24.31, 23.69, 23.47, 23.66, 23.66, 23.72, 25.72, 23.37, 23.44, 23.69, 24.28, 24.19, 24.03, 24.56, 24.34, 8
0.00, 51.20, 0.00, 25.60, 0, 6, 7, 849, 1, 63, 67, 122, 1.04, -0.07, -0.16, 23.81, 24.41, 23.62, 23.53, 23.59, 23.59, 24.00, 25.59, 23.22, 23.47, 24.00, 24.34, 24.22, 24.12, 24.56, 24.22, 1
0.00, 51.20, 0.00, 25.60, 0, 6, -372, 477, 1, 88, 86, 130, 1.04, -0.07, -0.17, 23.81, 24.37, 23.69, 23.72, 23.69, 23.72, 23.84, 25.72, 23.28, 23.53, 23.81, 24.31, 24.31, 24.31, 24.62, 24.37, 7
0.00, 51.20, 0.00, 25.60, 0, 6, 354, 831, 1, 62, 68, 122, 1.05, -0.07, -0.16, 23.81, 24.56, 23.87, 23.62, 23.78, 23.59, 24.00, 25.62, 23.47, 23.59, 23.69, 24.47, 24.31, 24.22, 24.75, 24.37, 8
0.00, 51.20, 0.00, 25.60, 22, 28, -350, 481, 1, 81, 91, 128, 1.05, -0.07, -0.17, 23.59, 24.34, 23.66, 23.59, 23.75, 23.59, 23.94, 25.81, 23.25, 23.50, 23.59, 24.37, 24.31, 24.19, 24.62, 24.44, 7
0.00, 51.20, 0.00, 25.60, -21, 7, -3, 478, 1, 91, 86, 128, 1.05, -0.07, -0.16, 23.97, 24.44, 23.94, 23.87, 23.75, 23.84, 24.12, 25.87, 23.34, 23.69, 23.72, 24.78, 24.47, 24.53, 24.69, 24.59, 1
0.00, 51.20, 0.00, 25.60, 5, 12, 347, 825, 1, 62, 67, 122, 1.05, -0.07, -0.17, 23.66, 24.44, 23.87, 23.66, 23.66, 23.72, 24.06, 25.66, 23.19, 23.53, 23.87, 24.50, 24.37, 24.19, 24.62, 24.44, 8
0.00, 51.20, 0.00, 25.60, -5, 7, -356, 469, 1, 80, 88, 130, 1.05, -0.07, -0.17, 23.69, 24.47, 23.87, 23.72, 23.78, 23.78, 24.12, 25.81, 23.47, 23.44, 24.00, 24.50, 24.37, 24.22, 24.78, 24.47, 7
0.00, 51.20, 0.00, 25.60, 34, 41, 261, 730, 1, 63, 68, 121, 1.05, -0.07, -0.17, 23.72, 24.47, 23.62, 23.69, 23.53, 23.72, 24.06, 25.59, 23.34, 23.56, 23.69, 24.34, 24.19, 24.22, 24.62, 24.44, 1
0.00, 51.20, 0.00, 25.60, -34, 7, -252, 478, 1, 87, 82, 134, 1.05, -0.06, -0.17, 23.69, 24.34, 23.78, 23.59, 23.66, 23.69, 24.00, 25.44, 23.28, 23.56, 23.75, 24.53, 24.09, 24.06, 24.62, 24.28, 1
0.00, 51.20, 0.00, 25.60, 0, 7, 341, 819, 1, 63, 67, 122, 1.04, -0.07, -0.16, 23.56, 24.06, 23.66, 23.47, 23.53, 23.50, 23.97, 25.44, 23.28, 23.31, 23.53, 24.25, 24.28, 23.97, 24.41, 24.16, 8
