1019, 0.00, 50.90, 0.00, 24.20, -1, 8, -6, 505, 0, 134, 136, 169, 1.05, -0.03, -0.16, 23.75, 23.50, 23.50, 23.50, 23.50, 23.25, 24.00, 24.00, 23.50, 24.00, 24.00, 23.25, 24.25, 22.75, 23.25, 23.00, 22.75, 23.50, 23.25, 24.00, 23.75, 23.75, 23.75, 24.25, 22.50, 23.75, 23.75, 24.00, 24.25, 23.50, 23.75, 23.25, 23.50, 23.00, 22.75, 24.00, 23.75, 23.75, 23.75, 24.00, 23.00, 23.50, 24.00, 23.75, 23.50, 23.75, 24.50, 24.00, 24.00, 23.50, 23.25, 24.00, 23.25, 24.25, 25.75, 24.50, 23.50, 23.00, 24.75, 23.75, 23.50, 24.00, 25.00, 24.75, 1
1019, 0.00, 50.90, 0.00, 24.20, 0, 8, 3, 508, 0, 135, 135, 168, 1.05, -0.04, -0.15, 23.50, 23.75, 23.50, 23.25, 23.75, 22.75, 23.50, 24.50, 23.50, 23.50, 23.25, 23.50, 24.00, 23.25, 23.50, 23.25, 23.75, 23.75, 23.75, 23.50, 23.75, 23.50, 23.75, 24.25, 23.25, 23.50, 24.00, 23.75, 24.00, 23.75, 23.50, 23.50, 23.50, 23.00, 23.00, 23.50, 23.75, 24.00, 24.00, 24.00, 23.25, 23.25, 24.00, 24.00, 23.75, 24.00, 25.00, 24.50, 24.00, 23.25, 23.75, 24.00, 23.75, 24.00, 26.00, 25.25, 24.00, 23.75, 24.00, 24.00, 23.50, 24.25, 25.00, 25.00, 1
1019, 0.00, 50.90, 0.00, 24.20, 0, 8, -7, 501, 0, 134, 136, 168, 1.04, -0.04, -0.15, 23.50, 24.00, 23.00, 23.50, 23.50, 23.25, 23.75, 24.75, 23.25, 23.50, 23.50, 23.50, 23.50, 23.50, 23.25, 22.75, 23.25, 23.50, 23.50, 24.25, 23.50, 22.75, 24.00, 24.00, 22.75, 23.25, 23.25, 23.75, 23.75, 23.50, 23.25, 23.25, 23.75, 23.50, 23.00, 23.75, 23.50, 23.50, 23.50, 24.50, 23.00, 23.25, 23.75, 23.50, 23.75, 24.00, 24.25, 24.00, 24.00, 23.25, 23.25, 24.00, 23.50, 24.00, 26.25, 24.75, 23.75, 23.25, 24.50, 23.75, 23.50, 23.50, 24.25, 25.00, 1
1019, 0.00, 50.90, 0.00, 24.20, 67, 75, 10, 511, 0, 136, 136, 168, 1.06, -0.03, -0.16, 23.75, 23.75, 23.25, 23.75, 23.50, 23.00, 23.50, 24.50, 23.75, 24.00, 23.25, 23.25, 23.50, 23.25, 23.25, 23.25, 22.75, 23.50, 23.00, 23.75, 23.75, 23.75, 23.75, 23.75, 22.75, 23.75, 23.75, 24.00, 24.00, 23.75, 23.75, 23.50, 23.50, 23.50, 23.25, 23.50, 23.75, 23.75, 23.50, 23.75, 23.00, 23.75, 24.00, 24.00, 23.50, 23.75, 24.75, 24.25, 23.75, 23.25, 23.50, 24.00, 23.75, 24.00, 25.75, 24.50, 24.00, 23.00, 24.00, 24.50, 23.50, 24.00, 25.00, 25.00, 2
1019, 0.00, 50.90, 0.00, 24.20, -56, 19, -8, 503, 0, 134, 136, 167, 1.06, -0.03, -0.13, 23.75, 23.50, 23.00, 23.75, 23.75, 23.50, 23.50, 24.50, 23.50, 24.25, 23.50, 24.00, 23.75, 23.50, 23.00, 23.75, 23.50, 23.25, 23.75, 24.00, 24.25, 23.25, 23.75, 24.00, 23.00, 23.50, 23.50, 23.75, 24.50, 23.50, 24.00, 23.25, 23.50, 23.75, 23.25, 24.00, 24.25, 24.00, 23.75, 24.25, 23.25, 23.50, 24.25, 24.25, 23.75, 23.75, 24.25, 24.00, 24.00, 23.75, 24.25, 24.50, 24.25, 24.50, 26.50, 25.25, 23.50, 24.50, 24.25, 23.75, 23.25, 24.50, 25.00, 25.25, 2
1019, 0.00, 50.90, 0.00, 24.20, 143, 162, 3, 506, 0, 135, 136, 168, 1.04, -0.03, -0.15, 23.50, 23.75, 23.00, 23.75, 23.25, 23.00, 23.50, 24.25, 23.25, 23.75, 23.25, 23.25, 23.75, 23.00, 23.50, 23.50, 23.00, 23.50, 23.25, 24.00, 23.50, 23.25, 23.50, 24.25, 23.25, 23.50, 24.00, 23.75, 24.25, 23.75, 23.50, 23.50, 23.50, 23.75, 23.00, 23.75, 24.25, 24.00, 23.75, 23.75, 23.25, 23.50, 23.75, 23.75, 24.00, 24.25, 24.75, 23.75, 23.50, 23.50, 24.00, 24.50, 23.75, 24.25, 25.75, 24.50, 23.50, 23.00, 24.25, 23.50, 23.75, 23.25, 25.00, 25.00, 2
1019, 0.00, 50.90, 0.00, 24.20, -150, 12, 9, 515, 0, 136, 135, 168, 1.04, -0.03, -0.14, 23.50, 24.00, 23.50, 23.25, 23.75, 23.00, 23.75, 24.50, 23.50, 23.75, 23.25, 23.75, 24.50, 23.25, 23.00, 23.25, 22.75, 23.25, 23.25, 24.25, 23.75, 23.50, 23.50, 23.75, 23.00, 23.50, 23.50, 24.00, 24.25, 23.75, 23.50, 23.25, 23.50, 23.75, 23.00, 24.25, 23.75, 24.00, 23.25, 24.00, 22.75, 23.00, 23.75, 23.75, 23.75, 23.75, 24.50, 24.00, 23.50, 23.50, 24.00, 24.25, 24.00, 24.25, 26.00, 24.75, 24.00, 23.75, 24.00, 24.75, 24.00, 23.75, 25.00, 25.00, 2
1019, 0.00, 50.90, 0.00, 24.20, 2, 14, -15, 500, 0, 134, 136, 168, 1.04, -0.03, -0.15, 23.75, 24.00, 23.50, 24.00, 23.75, 23.75, 23.50, 24.75, 23.75, 24.00, 23.75, 23.25, 24.00, 23.50, 23.50, 23.25, 23.25, 23.75, 23.25, 23.75, 24.00, 23.25, 23.75, 24.00, 23.00, 23.75, 23.50, 24.00, 24.75, 24.25, 24.00, 23.50, 23.50, 23.25, 23.50, 23.75, 24.25, 24.25, 23.75, 24.25, 23.25, 23.50, 23.75, 24.00, 24.00, 24.00, 24.50, 24.00, 24.25, 23.25, 23.50, 24.50, 23.75, 24.00, 26.50, 24.75, 24.00, 23.25, 24.25, 24.25, 24.00, 24.50, 25.00, 25.00, 2
1019, 0.00, 50.90, 0.00, 24.20, 61, 75, 10, 510, 0, 135, 136, 168, 1.04, -0.03, -0.16, 24.00, 24.00, 23.50, 24.00, 23.75, 23.25, 23.75, 25.50, 23.75, 23.75, 23.25, 23.50, 24.25, 23.25, 23.50, 23.50, 23.25, 24.00, 23.00, 24.50, 23.75, 23.75, 24.25, 24.25, 23.25, 23.50, 23.75, 24.00, 24.50, 24.25, 23.75, 23.50, 23.75, 23.75, 23.50, 24.00, 24.00, 24.00, 24.00, 24.00, 23.25, 23.50, 24.25, 24.50, 23.75, 23.75, 24.75, 24.25, 23.50, 23.50, 23.75, 24.50, 24.00, 24.75, 26.50, 25.25, 24.25, 23.75, 24.50, 24.50, 24.25, 24.50, 25.25, 25.50, 2
1019, -0.10, 50.80, 0.00, 24.20, -28, 47, -3, 507, 0, 134, 135, 169, 1.04, -0.04, -0.17, 23.75, 23.75, 23.50, 23.50, 23.50, 23.50, 23.50, 25.25, 23.50, 24.00, 23.75, 23.75, 24.00, 23.50, 23.25, 23.50, 23.25, 23.50, 23.25, 24.25, 23.25, 23.50, 23.75, 23.75, 23.00, 23.75, 23.50, 24.00, 24.50, 24.00, 23.75, 23.75, 23.25, 23.50, 23.25, 24.00, 24.00, 23.75, 23.25, 24.25, 23.25, 23.50, 24.25, 23.75, 23.75, 23.75, 24.75, 24.50, 24.25, 23.25, 23.50, 24.50, 24.00, 24.00, 26.50, 24.75, 23.75, 23.25, 24.50, 24.00, 23.50, 23.50, 24.50, 25.25, 2
1019, 0.00, 50.80, 0.00, 24.20, -19, 28, 1, 508, 0, 135, 135, 169, 1.04, -0.03, -0.15, 24.25, 24.00, 23.75, 23.50, 23.75, 23.75, 23.75, 25.25, 23.25, 23.50, 23.75, 23.75, 24.25, 23.75, 23.25, 23.50, 23.50, 23.75, 23.50, 24.25, 24.25, 23.75, 23.75, 24.75, 23.00, 23.75, 23.75, 24.00, 24.25, 24.00, 23.75, 24.00, 23.25, 23.50, 23.50, 24.00, 24.25, 24.25, 23.75, 24.50, 23.75, 23.50, 24.25, 24.00, 23.25, 24.25, 24.75, 24.75, 24.00, 23.50, 23.75, 24.00, 23.75, 24.75, 25.75, 25.25, 24.25, 23.50, 24.50, 24.00, 23.75, 24.00, 24.75, 25.00, 2
1019, 0.00, 50.80, 0.00, 24.20, -19, 9, -1, 507, 0, 135, 136, 167, 1.04, -0.03, -0.15, 24.25, 23.75, 23.25, 24.00, 23.50, 23.75, 24.25, 25.25, 23.50, 24.00, 23.50, 23.75, 23.75, 23.25, 23.50, 23.25, 23.50, 23.50, 23.50, 24.25, 24.00, 23.50, 23.75, 23.75, 23.25, 23.50, 23.75, 24.00, 24.25, 24.25, 23.75, 23.25, 23.25, 23.25, 23.50, 24.25, 24.25, 24.00, 24.00, 23.75, 23.25, 23.50, 24.25, 24.25, 24.00, 24.00, 25.00, 24.00, 24.00, 23.25, 23.75, 24.25, 24.00, 24.00, 26.50, 25.00, 23.75, 23.75, 24.25, 24.25, 23.25, 24.00, 25.00, 25.00, 2
1019, 0.00, 50.80, 0.00, 24.20, 59, 68, 2, 509, 0, 135, 135, 168, 1.07, -0.03, -0.12, 23.75, 24.25, 23.50, 24.25, 23.50, 23.50, 23.25, 26.00, 23.75, 23.75, 23.50, 23.25, 23.75, 23.75, 23.50, 23.50, 23.50, 23.50, 23.50, 24.25, 23.75, 23.25, 23.75, 23.75, 23.00, 23.50, 23.75, 24.25, 24.25, 24.25, 23.75, 23.50, 23.25, 23.50, 23.25, 24.00, 24.25, 24.00, 23.75, 24.25, 22.75, 23.25, 24.00, 24.00, 23.75, 24.00, 24.75, 23.75, 24.25, 23.75, 24.25, 24.50, 24.25, 24.25, 26.75, 25.25, 23.75, 23.25, 23.75, 23.75, 23.75, 24.25, 24.75, 25.00, 2
1019, 0.00, 50.80, 0.00, 24.20, -60, 8, -3, 506, 0, 134, 136, 168, 1.04, -0.03, -0.15, 23.75, 24.00, 23.75, 24.25, 23.50, 23.75, 24.25, 25.00, 23.75, 23.75, 23.50, 24.00, 24.25, 23.75, 23.50, 23.75, 23.50, 24.00, 23.50, 24.25, 24.00, 23.75, 23.75, 23.75, 23.25, 23.75, 23.75, 24.50, 24.25, 24.25, 24.00, 23.50, 23.50, 23.25, 23.25, 24.25, 24.00, 24.00, 24.00, 23.75, 23.25, 23.50, 24.25, 24.00, 23.75, 23.75, 25.00, 24.25, 24.00, 24.25, 23.75, 24.50, 24.25, 24.50, 26.25, 25.00, 23.75, 23.50, 24.50, 24.50, 24.00, 23.75, 25.00, 25.00, 2
1019, 0.00, 50.80, 0.00, 24.20, 0, 8, 2, 508, 0, 135, 136, 168, 1.05, -0.04, -0.16, 23.75, 23.50, 23.50, 23.75, 23.50, 23.75, 23.75, 25.00, 23.75, 23.75, 24.00, 23.50, 24.25, 23.00, 23.75, 22.75, 23.25, 23.75, 23.50, 24.75, 24.00, 23.25, 23.75, 24.00, 23.00, 23.75, 23.25, 24.00, 23.75, 23.75, 24.00, 23.75, 23.50, 23.50, 23.50, 23.75, 24.00, 24.25, 23.75, 24.50, 23.00, 23.25, 23.75, 24.00, 24.00, 24.00, 24.50, 24.50, 24.25, 23.75, 24.00, 24.00, 24.25, 24.50, 26.50, 24.50, 23.50, 23.75, 24.25, 24.00, 24.25, 24.25, 25.25, 25.25, 2
1019, 0.00, 50.80, 0.00, 24.20, 2, 10, 2, 510, 0, 134, 136, 168, 1.06, -0.04, -0.14, 24.25, 24.00, 23.75, 23.75, 23.75, 23.75, 23.50, 25.75, 23.50, 23.75, 23.75, 23.75, 23.75, 23.25, 23.25, 23.50, 23.50, 23.25, 23.75, 24.25, 23.75, 23.25, 24.00, 24.50, 23.25, 23.75, 23.75, 23.75, 24.50, 24.25, 24.25, 23.75, 23.50, 23.25, 24.25, 24.00, 24.25, 24.25, 24.00, 24.00, 23.50, 23.75, 24.00, 24.50, 24.00, 24.25, 24.75, 24.00, 24.25, 23.50, 24.00, 24.25, 24.00, 24.25, 26.25, 24.75, 24.25, 23.50, 24.50, 24.00, 23.75, 24.00, 24.75, 25.25, 2
1019, 0.00, 50.80, 0.00, 24.20, 13, 23, -6, 504, 0, 135, 135, 168, 1.03, -0.05, -0.16, 24.00, 23.75, 23.25, 24.00, 24.00, 23.75, 23.75, 25.00, 23.25, 24.00, 24.00, 24.00, 24.50, 23.25, 23.75, 23.25, 23.25, 24.00, 23.75, 24.50, 24.25, 23.50, 24.25, 24.00, 23.00, 23.75, 23.75, 24.00, 24.25, 24.00, 24.00, 23.75, 23.75, 23.75, 23.25, 24.50, 24.50, 24.25, 24.50, 24.25, 23.25, 23.50, 23.75, 24.50, 24.00, 24.00, 24.75, 24.25, 24.25, 23.75, 24.25, 24.25, 24.25, 24.25, 26.00, 25.00, 24.25, 24.00, 24.50, 24.00, 24.25, 23.75, 24.75, 25.50, 1
1019, 0.00, 50.80, 0.00, 24.20, -7, 16, 7, 511, 0, 135, 136, 169, 1.04, -0.03, -0.14, 24.00, 24.00, 23.50, 24.00, 23.75, 23.75, 23.75, 24.75, 23.50, 24.00, 23.75, 23.50, 24.25, 23.50, 23.50, 23.75, 23.25, 23.75, 23.50, 24.75, 24.00, 23.50, 23.75, 24.50, 23.25, 23.75, 23.75, 24.25, 24.50, 24.00, 24.00, 23.00, 24.25, 23.50, 23.50, 24.25, 24.00, 24.00, 24.00, 24.25, 23.25, 23.25, 24.25, 24.50, 24.25, 24.00, 24.50, 24.00, 24.25, 23.75, 24.00, 24.50, 24.25, 24.50, 26.25, 25.00, 24.00, 23.75, 24.25, 24.50, 24.50, 24.00, 25.00, 25.75, 1
1019, 0.00, 50.80, 0.00, 24.20, -4, 12, -10, 501, 0, 134, 135, 168, 1.06, -0.02, -0.14, 24.00, 24.00, 23.75, 24.00, 23.25, 23.75, 23.50, 24.50, 23.75, 24.00, 23.75, 24.00, 24.50, 23.50, 23.50, 23.00, 24.00, 23.75, 23.50, 24.00, 24.00, 23.50, 23.50, 24.50, 23.00, 23.75, 23.75, 24.25, 24.25, 24.50, 23.75, 23.50, 23.25, 23.75, 23.25, 24.00, 23.75, 23.50, 23.75, 24.25, 23.50, 23.50, 23.75, 24.00, 23.75, 24.00, 24.25, 24.25, 23.75, 23.75, 23.75, 24.00, 23.75, 24.00, 26.00, 24.75, 24.00, 24.00, 24.25, 24.25, 24.00, 23.50, 24.00, 25.25, 1
1019, 0.00, 50.80, 0.00, 24.20, 4, 16, 14, 515, 0, 135, 136, 167, 1.02, -0.04, -0.16, 24.00, 24.00, 23.50, 24.00, 23.50, 23.75, 23.50, 25.00, 23.50, 23.50, 23.50, 23.50, 23.75, 23.25, 23.50, 23.25, 23.50, 23.75, 23.25, 24.25, 24.25, 23.50, 24.00, 24.25, 22.75, 23.75, 23.75, 24.00, 24.25, 24.00, 24.00, 23.00, 23.50, 23.25, 23.50, 24.25, 24.00, 23.75, 23.50, 24.00, 23.50, 23.50, 24.00, 24.25, 24.00, 24.25, 24.25, 24.75, 24.00, 23.75, 23.75, 24.50, 24.00, 24.25, 26.25, 25.00, 24.25, 23.75, 24.25, 24.25, 24.00, 24.00, 25.25, 24.75, 1
1019, 0.00, 50.80, 0.00, 24.20, 5, 21, -15, 500, 0, 134, 136, 168, 1.04, -0.03, -0.14, 24.25, 23.75, 23.75, 23.75, 23.50, 23.50, 23.75, 25.00, 23.50, 24.00, 23.75, 24.25, 24.00, 23.25, 23.50, 22.75, 23.25, 23.75, 23.50, 23.75, 24.00, 23.75, 23.75, 24.00, 23.00, 23.75, 23.75, 24.00, 24.50, 23.50, 24.00, 23.50, 23.50, 23.75, 23.50, 24.00, 24.25, 24.00, 24.00, 24.50, 23.25, 23.50, 24.00, 24.00, 23.75, 24.00, 24.75, 24.25, 24.25, 23.50, 23.75, 24.00, 24.00, 24.00, 26.50, 25.25, 24.00, 23.25, 24.00, 23.75, 23.75, 23.50, 25.25, 24.75, 1
1019, 0.00, 50.80, 0.00, 24.20, 123, 144, 15, 515, 0, 136, 136, 168, 1.02, -0.04, -0.15, 23.25, 24.00, 23.00, 23.50, 23.50, 23.00, 23.00, 24.75, 23.25, 23.75, 23.50, 23.75, 23.50, 23.50, 23.25, 23.00, 23.00, 23.25, 23.75, 24.25, 23.75, 23.25, 23.75, 23.75, 23.25, 23.75, 23.50, 23.75, 24.25, 24.00, 24.00, 23.50, 23.50, 23.75, 23.25, 24.00, 24.25, 24.50, 24.00, 24.00, 22.75, 23.00, 24.00, 24.50, 23.75, 24.00, 24.75, 24.50, 24.25, 23.25, 23.75, 24.00, 24.00, 24.50, 26.25, 24.75, 24.00, 23.25, 24.50, 24.25, 23.25, 24.50, 24.50, 25.25, 2
1019, 0.00, 50.80, 0.00, 24.20, -107, 37, -11, 504, 0, 134, 136, 169, 1.05, -0.03, -0.16, 24.25, 23.75, 23.75, 24.00, 24.00, 23.00, 23.50, 25.00, 24.00, 24.00, 23.75, 23.50, 24.00, 23.25, 23.75, 23.25, 23.25, 23.25, 23.75, 24.25, 23.75, 23.50, 23.50, 24.25, 23.25, 23.75, 24.00, 24.00, 24.25, 24.25, 24.00, 23.75, 23.50, 23.50, 23.50, 23.75, 24.25, 24.00, 24.00, 23.75, 22.75, 23.50, 23.25, 24.50, 24.00, 24.25, 24.75, 24.25, 23.75, 23.75, 24.00, 24.25, 24.00, 24.75, 26.25, 25.25, 24.00, 24.25, 24.25, 24.25, 23.75, 23.75, 25.25, 25.25, 2
