45.40, 24.90, 13, 481, 1, 0, 138, 143, 179, 1.05, -0.03, -0.15, 19.25, 19.50, 19.25, 19.00, 18.75, 19.00, 18.75, 19.00, 19.50, 20.00, 19.00, 18.50, 19.00, 18.50, 18.50, 18.50, 20.75, 23.00, 19.25, 19.00, 19.00, 18.75, 19.00, 19.50, 20.00, 21.50, 19.00, 18.75, 18.75, 19.25, 18.75, 19.25, 19.00, 19.00, 18.50, 18.50, 18.75, 18.50, 19.00, 19.25, 18.50, 18.75, 18.50, 18.50, 18.50, 19.00, 19.25, 19.00, 19.75, 19.00, 18.50, 18.75, 19.25, 18.50, 18.25, 18.75, 19.50, 19.25, 18.50, 19.00, 19.25, 19.00, 18.50, 19.50, 6
45.40, 24.90, 13, 481, 1, 0, 138, 143, 179, 1.04, -0.03, -0.15, 19.25, 19.50, 19.50, 19.00, 19.00, 18.75, 19.00, 19.50, 20.25, 20.25, 19.25, 19.25, 19.00, 19.25, 18.75, 19.00, 21.25, 23.25, 19.75, 19.00, 19.00, 19.50, 19.25, 20.00, 19.75, 21.50, 19.50, 19.25, 19.25, 19.25, 19.25, 19.50, 20.00, 19.50, 18.75, 19.25, 19.25, 19.50, 19.50, 19.50, 19.00, 19.25, 19.25, 18.25, 19.00, 19.00, 19.75, 18.75, 19.75, 19.00, 18.50, 19.25, 19.00, 19.50, 19.25, 19.00, 19.25, 19.75, 19.25, 19.50, 19.00, 19.00, 19.00, 19.00, 6
45.30, 24.90, 14, 481, 1, 0, 138, 143, 179, 1.04, -0.03, -0.16, 19.50, 20.25, 19.75, 19.75, 19.25, 19.50, 19.50, 19.25, 20.25, 20.25, 19.75, 19.50, 19.75, 19.00, 19.50, 19.00, 22.00, 23.75, 19.75, 19.75, 19.00, 19.50, 19.75, 19.50, 20.50, 22.25, 19.75, 19.50, 19.75, 19.75, 19.50, 19.75, 19.75, 20.25, 19.00, 19.25, 19.75, 19.75, 19.75, 20.25, 19.50, 19.25, 19.50, 19.00, 19.50, 19.00, 19.75, 18.50, 19.75, 19.50, 19.00, 19.75, 20.00, 19.50, 19.75, 19.75, 19.75, 19.50, 19.50, 19.50, 19.00, 19.25, 19.75, 19.75, 6
45.30, 24.90, 14, 482, 1, 0, 139, 143, 178, 1.04, -0.03, -0.16, 20.00, 20.25, 19.75, 19.75, 19.75, 19.50, 19.75, 19.75, 19.75, 20.75, 19.50, 19.50, 19.75, 19.00, 19.25, 19.00, 21.50, 23.75, 19.75, 20.00, 19.50, 19.25, 19.25, 20.25, 20.75, 22.50, 19.75, 19.25, 19.75, 20.00, 19.75, 20.50, 20.50, 20.00, 19.25, 19.75, 19.50, 20.00, 19.25, 20.25, 19.50, 19.25, 20.00, 19.00, 19.75, 19.75, 20.25, 19.75, 19.50, 19.25, 19.25, 19.25, 20.00, 19.75, 19.00, 19.50, 19.50, 19.50, 19.75, 19.25, 19.50, 19.50, 19.50, 20.00, 6
45.30, 24.90, 13, 482, 1, 0, 138, 143, 179, 1.04, -0.03, -0.16, 20.00, 20.00, 19.75, 20.00, 19.50, 19.75, 19.50, 20.00, 21.25, 21.00, 20.00, 19.50, 20.00, 19.50, 19.75, 19.25, 21.75, 24.25, 20.25, 20.25, 19.50, 19.50, 20.00, 20.50, 20.25, 22.00, 19.75, 19.75, 20.00, 20.00, 19.50, 20.50, 20.50, 20.25, 19.50, 19.75, 20.25, 19.75, 19.75, 20.00, 19.75, 19.50, 20.00, 19.75, 19.50, 19.75, 20.50, 19.50, 20.00, 19.75, 19.75, 19.75, 20.25, 20.00, 19.50, 19.50, 20.00, 19.50, 20.00, 19.75, 19.25, 19.75, 20.25, 19.50, 6
45.30, 24.90, 13, 484, 1, 0, 138, 144, 178, 1.04, -0.03, -0.15, 19.75, 20.25, 19.75, 19.75, 19.25, 19.50, 19.50, 19.75, 20.75, 20.75, 19.75, 20.00, 20.25, 19.25, 20.00, 19.00, 22.00, 24.25, 19.75, 20.25, 19.25, 19.50, 19.50, 20.50, 20.50, 22.50, 20.25, 20.00, 20.50, 20.00, 20.00, 20.25, 20.50, 20.25, 20.00, 19.50, 20.00, 20.00, 19.75, 20.25, 19.75, 19.75, 19.50, 19.75, 19.75, 20.00, 20.25, 19.75, 20.25, 19.25, 19.50, 19.25, 19.75, 20.00, 19.50, 19.50, 19.50, 20.50, 19.75, 19.75, 19.25, 19.25, 20.00, 19.75, 6
45.30, 24.90, 13, 483, 1, 0, 138, 143, 179, 1.04, -0.03, -0.15, 19.75, 20.25, 19.25, 19.50, 19.50, 19.25, 20.00, 19.75, 20.25, 20.50, 19.75, 19.75, 19.50, 19.25, 19.25, 19.25, 22.00, 24.00, 19.75, 19.75, 19.25, 19.25, 19.50, 21.00, 20.75, 22.25, 20.00, 19.75, 19.75, 20.00, 19.25, 20.00, 20.00, 20.25, 19.75, 19.75, 19.50, 19.25, 19.25, 19.75, 19.25, 19.75, 19.75, 19.50, 20.00, 19.50, 20.25, 19.25, 19.75, 19.75, 19.25, 19.75, 19.50, 19.25, 19.25, 19.75, 20.00, 20.25, 20.25, 19.75, 19.25, 19.25, 19.75, 20.00, 6
45.30, 24.90, 15, 492, 1, 0, 138, 143, 179, 1.05, -0.03, -0.15, 19.75, 19.75, 19.25, 19.75, 18.75, 19.50, 19.75, 20.25, 20.50, 20.00, 19.50, 19.50, 20.00, 19.00, 19.75, 19.00, 22.00, 24.00, 20.25, 19.75, 19.00, 19.75, 19.50, 20.25, 20.50, 22.50, 19.50, 19.75, 19.75, 20.00, 19.75, 20.25, 20.25, 20.00, 19.00, 19.75, 19.50, 19.75, 19.50, 19.75, 19.50, 20.00, 20.25, 19.50, 19.75, 19.50, 20.25, 19.25, 20.50, 19.50, 19.50, 19.75, 19.75, 19.75, 19.50, 19.25, 20.00, 20.00, 19.25, 19.50, 19.50, 20.00, 20.00, 20.00, 6
45.30, 24.90, 14, 492, 1, 0, 139, 143, 178, 1.04, -0.03, -0.16, 19.50, 20.00, 19.75, 19.50, 19.50, 19.50, 19.50, 19.75, 20.00, 20.25, 19.50, 19.50, 19.75, 19.00, 19.25, 18.75, 21.50, 23.75, 20.25, 20.00, 19.50, 19.75, 19.75, 20.25, 20.25, 21.75, 19.75, 19.75, 19.75, 20.00, 19.50, 20.00, 20.00, 19.75, 19.25, 19.75, 19.25, 20.00, 19.25, 20.25, 19.75, 19.25, 19.50, 19.25, 19.75, 19.25, 19.75, 19.25, 20.00, 19.50, 19.00, 19.25, 19.50, 20.00, 19.50, 19.50, 19.50, 20.00, 19.25, 20.00, 19.25, 19.50, 19.50, 19.75, 6
45.30, 24.90, 13, 494, 1, 0, 138, 143, 178, 1.04, -0.03, -0.16, 20.25, 20.50, 19.50, 20.00, 19.50, 19.75, 19.00, 19.75, 20.25, 20.75, 19.75, 19.75, 19.75, 19.50, 20.00, 19.00, 21.50, 24.00, 20.25, 20.00, 19.50, 19.25, 19.75, 19.75, 21.00, 22.50, 20.50, 20.00, 19.50, 19.50, 19.75, 19.50, 20.25, 20.00, 19.75, 19.75, 19.50, 20.00, 19.75, 20.25, 19.75, 19.25, 20.25, 19.75, 19.50, 19.75, 20.00, 20.00, 19.50, 19.50, 19.75, 19.50, 20.00, 19.75, 19.50, 19.50, 19.50, 19.75, 20.25, 19.75, 20.00, 19.50, 20.00, 20.50, 6
