41.80, 20.30, 2, 398, 1, 0, 207, 208, 221, 1.04, -0.03, -0.16, 7.75, 8.00, 8.25, 7.75, 8.75, 8.50, 9.00, 9.50, 7.75, 7.75, 7.50, 8.50, 8.50, 8.50, 8.75, 8.75, 5.50, 6.00, 7.50, 8.25, 7.50, 7.75, 8.50, 8.25, 6.00, 5.25, 6.75, 8.00, 8.50, 8.50, 8.50, 7.50, 6.50, 4.75, 6.25, 7.25, 7.75, 8.00, 8.50, 9.00, 7.00, 5.50, 5.50, 7.00, 7.75, 8.25, 8.75, 7.75, 7.75, 6.00, 5.00, 7.25, 7.75, 8.00, 7.50, 8.25, 8.50, 6.75, 5.50, 7.25, 7.75, 7.75, 8.75, 9.50, 1
42.00, 20.30, 2, 409, 1, 1, 207, 208, 221, 1.04, -0.03, -0.15, 8.25, 7.50, 8.00, 8.25, 8.50, 8.75, 9.50, 9.50, 7.75, 7.25, 7.75, 7.50, 8.25, 7.75, 8.75, 8.75, 6.25, 6.25, 6.75, 7.25, 7.75, 8.00, 8.25, 8.75, 5.50, 5.50, 7.00, 7.50, 8.00, 7.50, 8.50, 8.00, 6.75, 5.00, 6.00, 7.50, 7.50, 8.00, 7.75, 8.25, 6.50, 5.00, 5.75, 6.75, 7.25, 7.50, 8.50, 7.75, 8.25, 5.50, 4.50, 6.75, 7.75, 8.00, 7.75, 6.75, 8.50, 6.50, 5.50, 6.75, 7.25, 8.00, 8.50, 8.25, 1
42.00, 20.30, 2, 411, 1, 1, 208, 208, 221, 1.04, -0.03, -0.16, 7.50, 7.75, 7.50, 7.25, 7.75, 8.50, 8.75, 9.00, 6.50, 7.50, 7.00, 7.25, 7.50, 7.75, 7.50, 7.75, 5.25, 5.25, 6.75, 7.25, 6.75, 7.75, 8.00, 7.50, 5.75, 4.75, 6.25, 7.00, 7.25, 7.50, 7.25, 7.25, 5.75, 4.25, 5.50, 6.50, 7.25, 7.00, 7.75, 8.25, 6.00, 4.50, 5.25, 6.50, 7.00, 7.25, 8.00, 7.75, 7.00, 5.00, 4.25, 6.25, 7.25, 7.75, 7.00, 8.00, 7.50, 6.50, 5.00, 6.75, 7.00, 7.00, 8.00, 8.25, 1
42.00, 20.30, 4, 399, 1, 1, 207, 208, 221, 1.04, -0.03, -0.15, 7.00, 7.50, 7.00, 7.50, 8.00, 7.75, 8.25, 9.00, 7.25, 6.75, 7.00, 7.50, 7.50, 7.75, 7.75, 8.00, 5.25, 5.25, 6.25, 7.50, 7.00, 7.00, 8.00, 7.75, 4.50, 4.75, 6.50, 7.00, 6.75, 7.75, 7.75, 8.00, 5.75, 4.50, 5.25, 6.50, 7.00, 7.00, 7.50, 8.00, 6.00, 4.75, 5.00, 5.75, 6.75, 7.25, 7.25, 6.75, 7.25, 5.25, 4.00, 5.75, 7.00, 7.25, 7.00, 7.25, 7.25, 5.25, 5.25, 6.25, 6.50, 7.25, 7.75, 8.75, 1
42.00, 20.20, 2, 407, 1, 1, 208, 208, 221, 1.04, -0.03, -0.16, 7.00, 7.50, 7.25, 7.75, 7.50, 8.00, 8.50, 9.00, 7.25, 7.00, 7.00, 7.00, 7.25, 7.75, 7.75, 7.50, 5.25, 5.50, 6.25, 7.25, 6.75, 6.75, 7.25, 7.75, 4.50, 4.75, 6.00, 6.25, 7.00, 7.50, 7.50, 7.00, 6.00, 4.50, 5.00, 6.25, 6.75, 7.00, 7.25, 8.00, 6.00, 4.50, 4.75, 6.25, 6.00, 7.25, 7.75, 6.75, 7.00, 5.00, 4.00, 6.25, 7.00, 7.00, 6.75, 7.25, 7.50, 6.25, 4.50, 6.00, 6.50, 7.25, 7.75, 7.75, 1
42.00, 20.20, 2, 413, 1, 1, 208, 208, 221, 1.04, -0.03, -0.16, 7.25, 6.75, 7.00, 7.75, 7.50, 8.00, 8.50, 8.75, 6.75, 6.75, 6.75, 7.25, 7.75, 7.50, 7.50, 7.75, 5.75, 5.50, 6.00, 7.25, 6.50, 7.00, 8.00, 7.50, 5.25, 4.50, 5.75, 7.00, 6.75, 7.25, 7.00, 7.50, 5.75, 4.75, 5.25, 6.50, 6.50, 7.00, 7.50, 8.25, 6.00, 4.25, 5.00, 6.00, 7.25, 7.00, 7.25, 7.25, 7.50, 5.00, 4.25, 5.50, 7.50, 7.25, 6.50, 7.00, 7.50, 6.50, 5.00, 6.25, 6.75, 7.25, 8.00, 7.50, 1
42.00, 20.20, 16, 399, 1, 1, 208, 208, 221, 1.04, -0.03, -0.16, 6.50, 7.00, 7.00, 7.25, 7.75, 8.50, 8.25, 9.25, 6.75, 7.00, 7.00, 7.00, 7.00, 7.00, 7.75, 7.75, 5.25, 5.00, 6.25, 7.00, 6.25, 7.25, 7.25, 7.75, 4.50, 4.75, 5.50, 6.75, 7.00, 7.25, 7.75, 7.00, 5.75, 4.00, 5.25, 5.50, 6.50, 7.50, 7.50, 7.25, 6.25, 4.00, 5.00, 5.75, 6.50, 6.50, 7.50, 7.25, 7.25, 4.25, 4.00, 6.50, 6.75, 7.25, 6.75, 7.00, 7.50, 5.75, 4.25, 6.75, 6.50, 6.00, 7.25, 8.75, 3
42.10, 20.20, 5, 400, 1, 1, 207, 208, 221, 1.04, -0.03, -0.16, 6.50, 7.00, 7.00, 7.50, 7.25, 7.50, 8.25, 8.00, 6.50, 6.50, 6.50, 6.50, 7.00, 6.75, 7.75, 7.25, 5.00, 5.00, 6.00, 7.00, 6.25, 6.50, 7.25, 7.25, 4.50, 4.75, 5.50, 6.00, 6.75, 6.75, 7.00, 6.50, 5.00, 3.25, 4.75, 6.25, 6.25, 7.25, 6.50, 7.25, 5.50, 3.50, 4.75, 5.25, 6.00, 6.75, 6.75, 7.50, 7.00, 4.00, 3.75, 5.75, 6.50, 7.00, 6.00, 6.50, 7.00, 6.00, 4.25, 5.75, 6.00, 7.00, 7.50, 7.75, 3
42.10, 20.20, 3, 415, 1, 1, 208, 208, 221, 1.03, -0.03, -0.15, 7.00, 7.00, 6.75, 7.75, 7.00, 7.75, 8.00, 8.00, 6.50, 6.50, 6.25, 6.75, 7.50, 6.75, 7.25, 8.00, 5.00, 4.50, 5.50, 6.00, 6.25, 6.75, 7.50, 7.25, 4.75, 4.50, 5.75, 5.75, 6.50, 6.75, 6.50, 7.00, 5.50, 4.00, 4.50, 6.25, 6.25, 6.75, 7.50, 7.75, 5.75, 3.75, 4.50, 5.25, 6.75, 6.50, 7.25, 7.00, 6.75, 4.75, 3.25, 5.75, 6.75, 7.00, 6.25, 7.00, 7.00, 5.75, 4.75, 6.00, 6.50, 7.50, 7.75, 7.50, 3
42.10, 20.20, 2, 411, 1, 1, 208, 208, 221, 1.04, -0.02, -0.16, 6.50, 6.00, 6.25, 7.00, 7.25, 7.75, 8.00, 8.00, 6.25, 7.25, 6.50, 6.25, 6.50, 6.75, 6.75, 7.50, 5.00, 4.75, 5.50, 6.25, 6.25, 6.25, 7.50, 6.75, 4.25, 4.50, 5.50, 6.00, 6.25, 6.75, 6.50, 6.25, 5.75, 3.75, 4.50, 5.75, 5.75, 6.50, 6.75, 7.50, 5.75, 3.50, 4.25, 5.25, 6.50, 6.50, 6.75, 7.00, 6.50, 3.75, 3.00, 5.75, 6.25, 6.25, 5.75, 6.25, 7.00, 6.00, 4.75, 5.75, 6.50, 6.25, 7.50, 8.25, 3
