0.00, 30.10, 0.00, 16.50, 14, 24, -3, 271, 1, 107, 108, 147, 1.03, -0.05, -0.21, 18.66, 18.69, 18.44, 18.31, 18.56, 18.56, 18.59, 19.19, 18.84, 18.81, 18.72, 18.37, 18.50, 18.56, 18.66, 18.53, 2
0.00, 30.10, 0.00, 16.50, -19, 5, 0, 271, 1, 108, 108, 147, 1.02, -0.05, -0.22, 19.03, 19.19, 19.28, 20.06, 20.34, 19.47, 19.22, 19.41, 22.25, 20.62, 19.00, 18.84, 18.91, 18.81, 18.66, 18.91, 1
0.00, 30.10, 0.00, 16.50, -2, 3, -2, 269, 1, 108, 109, 146, 1.04, -0.06, -0.21, 20.09, 19.84, 18.91, 18.62, 18.41, 18.44, 18.72, 18.94, 21.41, 19.41, 18.59, 18.44, 18.59, 18.50, 18.47, 18.56, 1
-0.10, 30.00, 0.00, 16.50, 4, 7, 0, 269, 1, 107, 108, 146, 1.04, -0.06, -0.20, 20.34, 19.91, 19.44, 18.59, 18.56, 18.62, 18.75, 19.22, 21.50, 20.19, 18.62, 18.62, 18.69, 18.66, 18.62, 18.53, 1
0.00, 30.00, 0.00, 16.50, -1, 6, 0, 269, 1, 107, 109, 146, 1.04, -0.04, -0.20, 19.97, 19.94, 18.62, 18.47, 18.53, 18.59, 18.72, 18.78, 20.94, 19.50, 18.69, 18.53, 18.44, 18.59, 18.37, 18.56, 1
0.00, 30.00, 0.00, 16.50, 28, 34, 477, 746, 1, 83, 86, 134, 1.04, -0.06, -0.21, 19.03, 18.84, 18.69, 18.53, 18.56, 18.62, 18.91, 18.87, 19.28, 18.87, 18.62, 18.59, 18.66, 18.72, 18.56, 18.75, 11
0.00, 30.00, 0.00, 16.50, 4, 38, 41, 787, 1, 83, 86, 134, 1.04, -0.05, -0.21, 18.87, 19.06, 18.41, 18.47, 18.50, 18.62, 18.72, 19.22, 19.59, 18.84, 18.53, 18.50, 18.62, 18.66, 18.47, 18.66, 2
0.00, 30.00, 0.00, 16.50, -27, 11, 4, 791, 1, 83, 86, 134, 1.03, -0.05, -0.22, 19.16, 19.31, 18.75, 18.59, 18.81, 18.72, 18.91, 19.37, 19.87, 18.94, 18.69, 18.69, 18.87, 18.91, 18.72, 18.94, 2
0.00, 30.00, 0.00, 16.50, 246, 257, 2, 793, 1, 84, 88, 133, 1.02, 0.02, -0.23, 18.94, 19.22, 18.62, 18.34, 18.41, 18.66, 18.59, 19.00, 19.62, 18.81, 18.50, 18.47, 18.66, 18.75, 18.41, 18.56, 2
0.00, 30.00, 0.00, 16.50, -88, 169, 0, 793, 1, 83, 88, 133, 1.04, -0.05, -0.21, 18.94, 19.16, 18.53, 18.34, 18.41, 18.28, 18.78, 19.09, 19.44, 18.81, 18.47, 18.47, 18.56, 18.72, 18.50, 18.56, 2
0.00, 30.00, 0.00, 16.50, -147, 22, -525, 268, 1, 107, 109, 146, 1.04, -0.04, -0.21, 19.25, 19.09, 18.94, 18.56, 18.56, 18.47, 18.81, 18.94, 19.91, 19.03, 18.87, 18.69, 18.44, 18.81, 18.41, 18.47, 10
0.00, 30.00, 0.00, 16.50, -8, 14, 0, 268, 1, 107, 109, 146, 1.04, -0.05, -0.20, 19.47, 19.53, 19.06, 18.34, 18.59, 18.75, 18.69, 19.09, 20.44, 19.12, 18.75, 18.66, 18.59, 18.72, 18.59, 18.66, 2
0.00, 30.00, 0.00, 16.50, 10, 24, 0, 268, 1, 108, 109, 147, 1.03, -0.04, -0.22, 20.09, 19.66, 18.66, 18.50, 18.31, 18.47, 18.81, 18.84, 20.31, 19.31, 18.81, 18.53, 18.56, 18.72, 18.53, 18.56, 2
0.00, 30.00, 0.00, 16.50, -9, 15, 1, 269, 1, 107, 109, 146, 1.03, -0.03, -0.22, 20.78, 20.19, 18.69, 18.50, 18.62, 18.78, 18.94, 19.28, 21.19, 19.50, 19.06, 18.94, 18.84, 18.87, 18.62, 18.75, 2
0.00, 30.00, 0.00, 16.50, -3, 12, 1, 270, 1, 108, 109, 147, 1.04, -0.04, -0.21, 20.00, 20.03, 19.47, 18.59, 18.72, 18.81, 18.75, 19.22, 21.28, 19.59, 18.81, 18.75, 18.91, 18.84, 18.69, 18.72, 2
0.00, 30.00, 0.00, 16.50, 87, 99, 500, 770, 1, 83, 86, 134, 1.11, -0.08, -0.23, 19.72, 19.94, 19.19, 18.75, 18.72, 18.66, 18.87, 19.12, 20.75, 19.59, 18.84, 18.69, 18.78, 18.94, 18.56, 18.81, 11
0.00, 30.00, 0.00, 16.50, -95, 4, 17, 787, 1, 83, 88, 133, 1.02, -0.01, -0.24, 19.47, 19.34, 18.94, 18.44, 18.53, 18.44, 18.84, 19.03, 20.41, 19.12, 18.59, 18.44, 18.62, 18.53, 18.66, 18.66, 1
0.00, 30.00, 0.00, 16.50, 53, 57, 3, 790, 1, 83, 86, 134, 1.02, -0.03, -0.23, 19.69, 19.47, 18.84, 18.50, 18.56, 18.47, 18.66, 19.06, 20.28, 19.28, 18.56, 18.59, 18.72, 18.78, 18.50, 18.53, 2
0.00, 30.00, 0.00, 16.50, -21, 36, 0, 790, 1, 83, 88, 133, 1.03, -0.04, -0.23, 19.44, 19.59, 18.84, 18.59, 18.56, 18.53, 18.59, 19.34, 20.28, 19.37, 18.69, 18.50, 18.78, 18.72, 18.56, 18.59, 2
0.00, 30.00, 0.00, 16.50, -1, 35, -519, 271, 1, 108, 109, 147, 1.04, -0.06, -0.20, 19.84, 19.56, 18.81, 18.59, 18.75, 18.81, 18.75, 19.25, 20.28, 19.37, 18.72, 18.81, 18.72, 18.87, 18.78, 18.81, 10
0.00, 30.00, 0.00, 16.50, -18, 17, -2, 269, 1, 108, 109, 147, 1.04, -0.06, -0.21, 19.53, 19.47, 18.84, 18.34, 18.56, 18.53, 18.62, 19.06, 20.16, 19.16, 18.62, 18.41, 18.62, 18.87, 18.53, 18.59, 2
0.00, 30.00, 0.00, 16.50, -2, 15, 439, 708, 1, 85, 88, 134, 1.03, -0.05, -0.21, 19.44, 19.31, 18.62, 18.41, 18.41, 18.50, 18.44, 18.97, 19.97, 19.28, 18.41, 18.44, 18.50, 18.62, 18.34, 18.53, 11
0.00, 30.00, 0.00, 16.50, 206, 221, 77, 785, 0, 85, 87, 133, 1.03, -0.04, -0.21, 19.56, 19.22, 18.59, 18.34, 18.44, 18.50, 18.53, 18.91, 19.94, 19.06, 18.56, 18.37, 18.41, 18.69, 18.34, 18.72, 2
0.00, 30.00, 0.00, 16.50, 19, 240, 5, 790, 0, 85, 88, 133, 1.03, -0.05, -0.21, 19.37, 18.94, 18.50, 18.22, 18.25, 18.28, 18.37, 18.75, 19.81, 19.00, 18.34, 18.41, 18.37, 18.28, 18.28, 18.19, 2
0.00, 30.00, 0.00, 16.50, -45, 195, 2, 792, 0, 83, 88, 133, 1.03, -0.04, -0.21, 19.16, 18.97, 18.28, 18.16, 18.31, 18.34, 18.50, 18.91, 19.66, 19.06, 18.16, 18.34, 18.34, 18.50, 18.37, 18.19, 2
0.00, 30.00, 0.00, 16.50, -173, 22, -523, 269, 0, 108, 110, 146, 1.04, -0.05, -0.21, 19.50, 19.12, 18.75, 18.37, 18.37, 18.31, 18.75, 18.81, 19.75, 19.19, 18.44, 18.50, 18.56, 18.72, 18.37, 18.47, 10
0.00, 30.00, 0.00, 16.50, -18, 4, 0, 269, 0, 108, 109, 147, 1.03, -0.05, -0.21, 19.31, 19.09, 18.56, 18.12, 18.47, 18.34, 18.59, 19.00, 19.91, 19.12, 18.44, 18.37, 18.53, 18.56, 18.28, 18.28, 1
0.00, 30.00, 0.00, 16.50, 21, 25, 506, 775, 0, 83, 87, 134, 1.03, -0.04, -0.21, 19.34, 19.19, 18.66, 18.28, 18.22, 18.37, 18.41, 18.91, 19.91, 19.19, 18.56, 18.31, 18.44, 18.44, 18.12, 18.41, 11
0.00, 30.00, 0.00, 16.50, -21, 4, 13, 788, 0, 85, 88, 134, 1.03, -0.04, -0.21, 19.59, 19.25, 18.53, 18.41, 18.44, 18.34, 18.47, 19.09, 19.69, 19.09, 18.62, 18.44, 18.56, 18.59, 18.50, 18.62, 1
0.00, 30.00, 0.00, 16.50, 2, 6, 3, 791, 0, 85, 88, 134, 1.04, -0.04, -0.21, 19.72, 19.16, 18.59, 18.41, 18.53, 18.47, 18.59, 18.97, 19.72, 19.16, 18.62, 18.56, 18.66, 18.69, 18.34, 18.69, 1
0.00, 30.00, 0.00, 16.50, 48, 54, -522, 269, 0, 108, 109, 147, 1.03, -0.05, -0.21, 19.53, 19.16, 18.50, 18.44, 18.34, 18.28, 18.47, 18.84, 19.72, 19.12, 18.44, 18.47, 18.50, 18.50, 18.31, 18.50, 10
0.00, 30.00, 0.00, 16.50, -8, 46, 0, 269, 0, 107, 110, 146, 1.03, -0.04, -0.21, 19.78, 19.41, 18.50, 18.31, 18.62, 18.62, 18.78, 19.06, 20.00, 19.44, 18.56, 18.53, 18.66, 18.59, 18.62, 18.69, 2
0.00, 30.00, 0.00, 16.50, -31, 15, 499, 768, 0, 83, 88, 133, 1.03, -0.05, -0.21, 19.31, 19.34, 18.59, 18.31, 18.44, 18.41, 18.62, 18.87, 19.72, 19.12, 18.50, 18.56, 18.50, 18.62, 18.34, 18.53, 11
0.00, 30.00, 0.00, 16.50, 270, 285, 19, 787, 0, 83, 87, 134, 1.03, -0.04, -0.22, 19.34, 19.09, 18.56, 18.31, 18.37, 18.44, 18.62, 18.94, 19.87, 19.25, 18.50, 18.44, 18.37, 18.47, 18.37, 18.41, 2
0.00, 30.00, 0.00, 16.50, -46, 239, 3, 790, 0, 84, 87, 132, 1.03, -0.04, -0.22, 19.50, 19.00, 18.66, 18.34, 18.44, 18.47, 18.62, 19.03, 19.94, 19.28, 18.47, 18.56, 18.41, 18.59, 18.41, 18.41, 2
0.00, 30.00, 0.00, 16.50, -208, 31, 2, 792, 0, 83, 86, 134, 1.03, -0.05, -0.22, 19.56, 19.22, 18.69, 18.25, 18.28, 18.41, 18.62, 18.84, 19.91, 19.25, 18.44, 18.53, 18.41, 18.56, 18.28, 18.50, 2
0.00, 30.00, 0.00, 16.50, -13, 18, -523, 269, 0, 108, 109, 147, 1.03, -0.04, -0.21, 19.59, 19.12, 18.62, 18.44, 18.47, 18.56, 18.75, 19.03, 19.87, 19.22, 18.62, 18.53, 18.44, 18.72, 18.56, 18.62, 10
0.00, 30.00, 0.00, 16.50, 16, 34, 0, 269, 0, 108, 110, 146, 1.03, -0.05, -0.21, 19.72, 19.31, 18.81, 18.47, 18.44, 18.59, 18.94, 19.03, 20.00, 19.22, 18.72, 18.66, 18.75, 18.69, 18.66, 18.62, 2
0.00, 30.00, 0.00, 16.50, -23, 11, 515, 784, 0, 83, 88, 133, 1.04, -0.05, -0.22, 19.50, 19.31, 18.66, 18.37, 18.59, 18.47, 18.59, 19.25, 19.84, 19.25, 18.62, 18.56, 18.62, 18.69, 18.56, 18.59, 11
0.00, 30.00, 0.00, 16.50, 2, 13, 5, 789, 0, 83, 86, 134, 1.04, -0.05, -0.22, 19.72, 19.31, 18.66, 18.41, 18.41, 18.44, 18.75, 18.94, 19.91, 19.25, 18.66, 18.50, 18.62, 18.56, 18.47, 18.66, 2
0.00, 30.00, 0.00, 16.50, 85, 98, 2, 791, 0, 85, 88, 133, 1.03, -0.05, -0.22, 19.53, 19.19, 18.69, 18.44, 18.37, 18.50, 18.75, 19.22, 19.97, 19.34, 18.66, 18.53, 18.62, 18.66, 18.41, 18.50, 2
0.00, 30.00, 0.00, 16.50, -88, 10, -523, 268, 0, 108, 109, 146, 1.04, -0.04, -0.22, 19.56, 19.22, 18.75, 18.37, 18.59, 18.47, 18.66, 18.97, 19.69, 19.41, 18.56, 18.53, 18.62, 18.50, 18.47, 18.81, 1
0.00, 30.00, 0.00, 16.50, 58, 68, 0, 268, 0, 107, 109, 147, 1.03, -0.05, -0.22, 19.69, 19.19, 18.62, 18.50, 18.53, 18.41, 18.59, 19.12, 19.97, 19.34, 18.56, 18.50, 18.44, 18.62, 18.53, 18.69, 2
